route_name,K_fbss,phase_offset_deg,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.050701,-4.000000,-4.000000,-0.000036,0.048975,35.839014,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.050404,-4.000000,-4.000000,-0.000378,0.049822,56.341149,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.050449,-4.000000,-4.000000,-0.000335,0.050192,88.467425,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.049754,-4.000000,-4.000000,0.000017,0.049360,139.976907,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.049661,-4.000000,-4.000000,0.000354,0.049756,220.825068,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.049872,-4.000000,-4.000000,0.000296,0.049999,347.935558,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.049806,-4.000000,-4.000000,0.000440,0.050143,548.688446,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.049578,-4.000000,-4.000000,0.000663,0.050175,859.270580,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.049490,-4.000000,-4.000000,0.000411,0.049862,1337.198413,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.049525,-4.000000,-4.000000,0.000395,0.049892,2051.550262,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.049581,-4.000000,-4.000000,0.000330,0.049895,3099.161678,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.049558,-4.000000,-4.000000,0.000361,0.049908,4560.986631,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.049558,-4.000000,-4.000000,0.000456,0.050004,6492.529250,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.049538,-4.000000,-4.000000,0.000478,0.050009,8840.952733,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.049550,-4.000000,-4.000000,0.000415,0.049961,11491.947873,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.049548,-4.000000,-4.000000,0.000452,0.049996,14119.074805,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.049518,-4.000000,-4.000000,0.000427,0.049942,16539.106977,0
verify_joint_K24_phase15,24,15,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.049540,-4.000000,-4.000000,0.000418,0.049956,18529.531003,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,-4,1.000000,0.695000,1.000000,0.075853,0.000000,-4.000000,0.007566,0.041086,3.260416,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,-2,1.000000,0.845000,1.000000,0.057874,0.000000,-4.000000,0.012977,0.045530,4.638059,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,0,1.000000,0.915000,1.000000,0.050291,0.000000,-4.000000,0.008024,0.039721,6.824628,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,2,1.000000,1.000000,1.000000,0.042980,0.000000,-4.000000,0.007562,0.039397,10.290360,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,4,1.000000,0.990000,1.000000,0.040640,0.000000,-4.000000,0.009081,0.040707,15.766888,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.036137,0.000000,-4.000000,0.008590,0.039193,24.482899,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.035255,0.000000,-4.000000,0.009153,0.039830,38.186122,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.033730,0.000000,-4.000000,0.007453,0.038397,59.990257,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.032443,0.000000,-4.000000,0.007788,0.038112,94.589272,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.032411,0.000000,-4.000000,0.008776,0.039316,148.986552,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.032129,0.000000,-4.000000,0.008588,0.039094,235.106769,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.031973,0.000000,-4.000000,0.008369,0.038952,370.585048,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.031856,0.000000,-4.000000,0.008355,0.038916,583.125525,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.031805,0.000000,-4.000000,0.008392,0.038933,907.742494,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.031793,0.000000,-4.000000,0.008503,0.039065,1398.266808,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.031719,0.000000,-4.000000,0.008316,0.038878,2118.181028,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.031677,0.000000,-4.000000,0.008337,0.038865,3144.252669,0
verify_joint_K24_phase15,24,15,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.031676,0.000000,-4.000000,0.008342,0.038883,4514.817332,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,-4,1.000000,0.170000,0.955000,0.193589,4.000000,-4.000000,-0.016171,0.071696,1.547404,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,-2,1.000000,0.335000,0.995000,0.138468,4.000000,-4.000000,0.005476,0.045324,1.914945,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,0,1.000000,0.500000,1.000000,0.100590,4.000000,-4.000000,0.004733,0.036261,2.496077,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,2,1.000000,0.690000,1.000000,0.079719,4.000000,-4.000000,0.011955,0.038042,3.409118,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,4,1.000000,0.905000,1.000000,0.053809,4.000000,-4.000000,0.013909,0.039264,4.865774,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,6,1.000000,0.970000,1.000000,0.044461,4.000000,-4.000000,0.008946,0.032196,7.155626,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,8,1.000000,0.990000,1.000000,0.038467,4.000000,-4.000000,0.011195,0.034224,10.852703,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,10,1.000000,1.000000,1.000000,0.033142,4.000000,-4.000000,0.011235,0.034197,16.619652,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.029769,4.000000,-4.000000,0.010830,0.033146,25.837309,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.028184,4.000000,-4.000000,0.010211,0.032624,40.379241,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.027140,4.000000,-4.000000,0.010908,0.033189,63.360357,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.026999,4.000000,-4.000000,0.012285,0.034447,99.929019,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.026412,4.000000,-4.000000,0.012237,0.034533,158.111221,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.025418,4.000000,-4.000000,0.011176,0.033287,248.675317,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.025408,4.000000,-4.000000,0.011420,0.033710,392.583508,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.025014,4.000000,-4.000000,0.011117,0.033261,616.790275,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.025042,4.000000,-4.000000,0.011201,0.033441,965.136125,0
verify_joint_K24_phase15,24,15,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.024973,4.000000,-4.000000,0.011300,0.033474,1491.436538,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,-4,0.970000,0.000000,0.000000,13.105986,12.000000,4.000000,-0.691505,4.965807,1.101966,118
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,-2,1.000000,0.000000,0.040000,3.320243,12.000000,4.000000,-0.211010,0.443700,1.180768,26
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,0,1.000000,0.000000,0.290000,0.343476,12.000000,4.000000,0.016731,0.116533,1.330395,3
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,2,1.000000,0.120000,0.785000,0.201842,12.000000,4.000000,0.009263,0.062465,1.579404,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,4,1.000000,0.275000,0.940000,0.137480,12.000000,4.000000,0.020052,0.056266,1.957220,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,6,1.000000,0.595000,0.995000,0.095187,12.000000,4.000000,0.004770,0.030720,2.558730,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,8,1.000000,0.745000,1.000000,0.071296,12.000000,4.000000,0.014276,0.034020,3.525888,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,10,1.000000,0.880000,1.000000,0.057761,12.000000,4.000000,0.015486,0.032878,5.053253,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,12,1.000000,0.965000,1.000000,0.044724,12.000000,4.000000,0.010869,0.026940,7.458246,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,14,1.000000,1.000000,1.000000,0.034457,12.000000,4.000000,0.009557,0.024731,11.296526,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,16,1.000000,1.000000,1.000000,0.029198,12.000000,4.000000,0.009731,0.025037,17.376758,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,18,1.000000,1.000000,1.000000,0.027644,12.000000,4.000000,0.014059,0.028741,26.986933,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,20,1.000000,1.000000,1.000000,0.022083,12.000000,4.000000,0.010220,0.024635,42.237411,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.021060,12.000000,4.000000,0.010773,0.025041,66.448862,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.019645,12.000000,4.000000,0.010273,0.024465,104.925361,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.018760,12.000000,4.000000,0.010269,0.024499,165.260327,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.018276,12.000000,4.000000,0.010089,0.024322,261.321404,0
verify_joint_K24_phase15,24,15,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.018093,12.000000,4.000000,0.010181,0.024370,412.784214,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,-4,0.865000,0.000000,0.000000,23.661798,14.000000,10.000000,1.368313,13.992409,1.066036,188
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,-2,0.925000,0.000000,0.000000,18.638575,14.000000,10.000000,0.446030,8.967775,1.080291,166
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,0,0.990000,0.000000,0.000000,10.918268,14.000000,10.000000,0.166572,2.854063,1.125356,71
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,2,1.000000,0.000000,0.005000,0.933397,14.000000,10.000000,0.023984,0.032663,1.226627,12
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,4,1.000000,0.015000,0.115000,0.313561,14.000000,10.000000,-0.010869,0.083596,1.404818,3
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,6,1.000000,0.115000,0.585000,0.181423,14.000000,10.000000,0.021142,0.081418,1.697087,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,8,1.000000,0.390000,0.835000,0.127845,14.000000,10.000000,-0.002395,0.030463,2.144078,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,10,1.000000,0.650000,0.965000,0.088115,14.000000,10.000000,0.004658,0.026090,2.865532,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,12,1.000000,0.815000,0.995000,0.070305,14.000000,10.000000,0.007612,0.023686,4.007132,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,14,1.000000,0.950000,1.000000,0.049625,14.000000,10.000000,0.004097,0.017925,5.807031,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,16,1.000000,0.990000,1.000000,0.036453,14.000000,10.000000,0.009009,0.020810,8.688453,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,18,1.000000,1.000000,1.000000,0.029696,14.000000,10.000000,0.007049,0.018708,13.232065,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,20,1.000000,1.000000,1.000000,0.026218,14.000000,10.000000,0.005931,0.017104,20.306917,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,22,1.000000,1.000000,1.000000,0.020449,14.000000,10.000000,0.007293,0.018227,31.797439,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.019190,14.000000,10.000000,0.007682,0.018314,49.790319,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.017467,14.000000,10.000000,0.009089,0.019464,78.425028,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.015848,14.000000,10.000000,0.008717,0.019170,123.816075,0
verify_joint_K24_phase15,24,15,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.014860,14.000000,10.000000,0.008739,0.019061,195.330306,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,-4,0.860000,0.000000,0.000000,28.168573,16.000000,14.000000,-2.217766,18.938943,1.064653,200
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,-2,0.895000,0.000000,0.000000,27.860443,16.000000,14.000000,-2.492958,19.087047,1.061803,197
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,0,0.920000,0.000000,0.000000,22.988985,16.000000,14.000000,1.856262,14.154012,1.069658,184
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,2,0.965000,0.000000,0.000000,16.196798,16.000000,14.000000,-0.489145,6.387097,1.089692,134
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,4,1.000000,0.000000,0.000000,4.842087,16.000000,14.000000,-0.193358,0.935525,1.162900,46
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,6,1.000000,0.000000,0.005000,0.367666,16.000000,14.000000,0.003061,0.004754,1.290167,10
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,8,1.000000,0.010000,0.070000,0.251684,16.000000,14.000000,0.024752,0.079015,1.507606,2
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,10,1.000000,0.150000,0.330000,0.165158,16.000000,14.000000,-0.014844,0.066575,1.849826,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,12,1.000000,0.440000,0.690000,0.109860,16.000000,14.000000,0.007947,0.037063,2.376451,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,14,1.000000,0.735000,0.910000,0.077718,16.000000,14.000000,0.006583,0.025363,3.245626,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,16,1.000000,0.925000,0.990000,0.055396,16.000000,14.000000,0.001583,0.015047,4.602402,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,18,1.000000,0.975000,1.000000,0.044943,16.000000,14.000000,0.005481,0.016557,6.748672,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,20,1.000000,0.995000,1.000000,0.035809,16.000000,14.000000,0.008197,0.017219,10.172324,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,22,1.000000,1.000000,1.000000,0.027486,16.000000,14.000000,0.005960,0.014989,15.555660,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,24,1.000000,1.000000,1.000000,0.022990,16.000000,14.000000,0.006909,0.015004,24.135203,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,26,1.000000,1.000000,1.000000,0.018352,16.000000,14.000000,0.005172,0.012991,37.735055,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,28,1.000000,1.000000,1.000000,0.016042,16.000000,14.000000,0.007000,0.014741,59.220538,0
verify_joint_K24_phase15,24,15,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.013910,16.000000,14.000000,0.006257,0.014015,93.327526,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.053780,-4.000000,-4.000000,-0.000568,0.053005,44.623586,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.053709,-4.000000,-4.000000,-0.000852,0.053741,70.265837,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.053795,-4.000000,-4.000000,-0.000961,0.054269,110.444395,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.053193,-4.000000,-4.000000,-0.000659,0.053514,174.803308,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.053036,-4.000000,-4.000000,-0.000223,0.053052,275.629403,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.053298,-4.000000,-4.000000,-0.000375,0.053537,433.824241,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.053257,-4.000000,-4.000000,-0.000270,0.053443,681.955105,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.052994,-4.000000,-4.000000,-0.000056,0.053001,1061.559590,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.052953,-4.000000,-4.000000,-0.000344,0.053265,1634.353930,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.052980,-4.000000,-4.000000,-0.000308,0.053266,2470.586190,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.053032,-4.000000,-4.000000,-0.000372,0.053392,3659.071166,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.053017,-4.000000,-4.000000,-0.000348,0.053355,5240.812350,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.053015,-4.000000,-4.000000,-0.000258,0.053267,7206.518823,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.052998,-4.000000,-4.000000,-0.000242,0.053235,9424.154394,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.053002,-4.000000,-4.000000,-0.000271,0.053270,11730.596130,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.053005,-4.000000,-4.000000,-0.000264,0.053267,13823.381005,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.052976,-4.000000,-4.000000,-0.000282,0.053256,15596.713295,0
verify_joint_K24_phase30,24,30,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.052995,-4.000000,-4.000000,-0.000278,0.053272,16972.390459,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,-4,1.000000,0.880000,1.000000,0.053877,-2.000000,-4.000000,0.009832,0.042007,6.119502,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,-2,1.000000,0.975000,1.000000,0.046850,-2.000000,-4.000000,0.012321,0.044748,9.177811,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,0,1.000000,0.985000,1.000000,0.042455,-2.000000,-4.000000,0.008267,0.040799,14.027371,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,2,1.000000,1.000000,1.000000,0.038114,-2.000000,-4.000000,0.008585,0.041455,21.702265,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,4,1.000000,1.000000,1.000000,0.037552,-2.000000,-4.000000,0.008957,0.041891,33.850094,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.035636,-2.000000,-4.000000,0.008951,0.041071,53.160088,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.035028,-2.000000,-4.000000,0.009199,0.041478,83.525735,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.034539,-2.000000,-4.000000,0.008302,0.040910,131.881766,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.033628,-2.000000,-4.000000,0.007979,0.040073,208.376828,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.033762,-2.000000,-4.000000,0.008705,0.041009,328.720921,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.033687,-2.000000,-4.000000,0.009006,0.041244,518.642150,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.033625,-2.000000,-4.000000,0.008575,0.040943,815.968406,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.033546,-2.000000,-4.000000,0.008585,0.040923,1278.059464,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.033503,-2.000000,-4.000000,0.008546,0.040875,1973.451419,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.033537,-2.000000,-4.000000,0.008750,0.041087,3005.829930,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.033486,-2.000000,-4.000000,0.008597,0.040936,4479.239973,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.033455,-2.000000,-4.000000,0.008600,0.040917,6500.536745,0
verify_joint_K24_phase30,24,30,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.033460,-2.000000,-4.000000,0.008604,0.040931,9067.684429,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,-4,1.000000,0.640000,1.000000,0.080178,2.000000,-4.000000,-0.001531,0.026665,2.804620,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,-2,1.000000,0.760000,1.000000,0.068540,2.000000,-4.000000,0.007798,0.031371,3.909787,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,0,1.000000,0.860000,1.000000,0.055999,2.000000,-4.000000,0.007460,0.031121,5.662709,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,2,1.000000,0.955000,1.000000,0.046392,2.000000,-4.000000,0.007131,0.029234,8.427961,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,4,1.000000,1.000000,1.000000,0.034623,2.000000,-4.000000,0.010434,0.032886,12.808512,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,6,1.000000,1.000000,1.000000,0.031627,2.000000,-4.000000,0.006508,0.028458,19.720478,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,8,1.000000,1.000000,1.000000,0.029048,2.000000,-4.000000,0.008523,0.030732,30.819194,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,10,1.000000,1.000000,1.000000,0.027181,2.000000,-4.000000,0.008650,0.031118,48.222230,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.025631,2.000000,-4.000000,0.008235,0.030366,75.966444,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.025016,2.000000,-4.000000,0.007718,0.030054,119.708306,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.024646,2.000000,-4.000000,0.008056,0.030355,188.857487,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.024543,2.000000,-4.000000,0.008808,0.031024,298.758542,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.024417,2.000000,-4.000000,0.008778,0.031142,473.450655,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.023920,2.000000,-4.000000,0.008159,0.030369,744.720472,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.024043,2.000000,-4.000000,0.008320,0.030716,1174.075482,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.023816,2.000000,-4.000000,0.008178,0.030440,1835.951054,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.023881,2.000000,-4.000000,0.008220,0.030582,2849.554250,0
verify_joint_K24_phase30,24,30,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.023809,2.000000,-4.000000,0.008246,0.030545,4351.287566,0
