trial_index,rng_seed,scenario_name,SNR_dB,az_sep_deg,beta,rho,phase_deg,az_truth,el_truth,route_name,status,confidence,az_est,el_est,success,false_high,boundary_missed,reject_reason,light_route_name,light_status,light_confidence,music_peak_count,music_peak_sep_deg,music_peak2_ratio,music_reliable_flag,common_el_proxy_flag,common_el_proxy_failure_reason,refocus_score,refocus_score_gap,refocus_best_az_pair,refocus_truth_az_error,refocus_candidate_correct_but_rejected,truth_pair_in_refocus_top1,truth_pair_in_refocus_top3,truth_pair_in_refocus_top5,rank1_score,rank1_score_gap,rank1_residual,rank1_best_az_pair,rank1_truth_az_error,rank1_route_reliable,rank1_candidate_correct_but_rejected,truth_pair_in_rank1_top1,truth_pair_in_rank1_top3,truth_pair_in_rank1_top5,low_cost_boundary_flag,boundary_unreliable_flag,final_step87_route,final_confidence_flag,final_failure_reason,rank1_failure_reason,runtime_sec
958,910659,medium_beta_pair,16,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,0,[-0.26 0.12],0.134999999999991,0,0,0,0,0,0,0,[-0.26 0.12],0.134999999999991,0,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,rank1_score_gap_too_small,0.1969383
959,910660,medium_beta_pair,16,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,0,[-0.16 0.02],0.10499999999999,0,0,0,0,0,0,0,[-0.16 0.02],0.10499999999999,0,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,rank1_score_gap_too_small,0.2471447
960,910661,medium_beta_pair,16,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,0,[-0.26 0.12],0.134999999999991,0,0,0,0,0,0,0,[-0.26 0.12],0.134999999999991,0,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,rank1_score_gap_too_small,0.2376014
961,910662,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.01719269259631e-07,0.0608671116074093,[-0.22 0.18],0.0200000000000102,1,1,1,1,8.01719269259631e-07,0.0608671116074093,8.01719269259631e-07,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2556139
962,910663,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.09096614474229e-06,0.259364134300972,[-0.24 0.2],0.039999999999992,1,1,1,1,1.09096614474229e-06,0.259364134300972,1.09096614474229e-06,[-0.24 0.2],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2490962
963,910664,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.84513604200336e-07,0.0610842437765977,[-0.26 0.22],0.0600000000000023,1,0,1,1,9.84513604200336e-07,0.0610842437765977,9.84513604200336e-07,[-0.26 0.22],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2262234
964,910665,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.76508995730878e-07,0.350092737681681,[-0.22 0.18],0.0200000000000102,1,1,1,1,5.76508995730878e-07,0.350092737681681,5.76508995730878e-07,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2337625
965,910666,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.15364477104767e-07,0.196105906114387,[-0.2 0.16],0.039999999999992,1,1,1,1,9.15364477104767e-07,0.196105906114387,9.15364477104767e-07,[-0.2 0.16],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.206374
966,910667,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.19168199182832e-06,0.286710797774485,[-0.22 0.18],0.0200000000000102,1,1,1,1,1.19168199182832e-06,0.286710797774485,1.19168199182832e-06,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2116509
967,910668,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.04683784069794e-07,0.219262857210642,[-0.24 0.2],0.039999999999992,1,1,1,1,5.04683784069794e-07,0.219262857210642,5.04683784069794e-07,[-0.24 0.2],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2268142
968,910669,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.21658475258753e-06,0.0687906685094955,[-0.24 0.2],0.039999999999992,1,1,1,1,1.21658475258753e-06,0.0687906685094955,1.21658475258753e-06,[-0.24 0.2],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2088221
969,910670,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.20958661510185e-07,0.139403923911688,[-0.26 0.22],0.0600000000000023,1,0,1,1,8.20958661510185e-07,0.139403923911688,8.20958661510185e-07,[-0.26 0.22],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1993154
970,910671,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.5114221387887e-07,0.209274997609346,[-0.22 0.18],0.0200000000000102,1,1,1,1,8.5114221387887e-07,0.209274997609346,8.5114221387887e-07,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2181303
971,910672,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.10363120929229e-07,0.129430749067133,[-0.16 0.12],0.0800000000000125,1,0,1,1,8.10363120929229e-07,0.129430749067133,8.10363120929229e-07,[-0.16 0.12],0.0800000000000125,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2223624
972,910673,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.00055746940334e-06,0.130038838035142,[-0.18 0.14],0.0600000000000023,1,0,1,1,1.00055746940334e-06,0.130038838035142,1.00055746940334e-06,[-0.18 0.14],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.215173
973,910674,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,6.11341757778639e-07,0.391490496283744,[-0.2 0.16],0.039999999999992,1,1,1,1,6.11341757778639e-07,0.391490496283744,6.11341757778639e-07,[-0.2 0.16],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2124754
974,910675,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.11990137804811e-06,0.173010014864788,[-0.26 0.22],0.0600000000000023,1,0,1,1,1.11990137804811e-06,0.173010014864788,1.11990137804811e-06,[-0.26 0.22],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2266129
975,910676,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.16487632103364e-06,0.0283667325980083,[-0.18 0.14],0.0600000000000023,1,0,1,1,1.16487632103364e-06,0.0283667325980083,1.16487632103364e-06,[-0.18 0.14],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2102222
976,910677,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.19151541254204e-06,0.156603403035669,[-0.22 0.18],0.0200000000000102,1,1,1,1,1.19151541254204e-06,0.156603403035669,1.19151541254204e-06,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1935408
977,910678,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.02849041457919e-06,0.109280658873501,[-0.26 0.22],0.0600000000000023,1,0,1,1,1.02849041457919e-06,0.109280658873501,1.02849041457919e-06,[-0.26 0.22],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2046478
978,910679,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.22987632944262e-06,0.185149747078294,[-0.24 0.2],0.039999999999992,1,1,1,1,1.22987632944262e-06,0.185149747078294,1.22987632944262e-06,[-0.24 0.2],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2411158
979,910680,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.20534610579034e-06,0.0597965823129155,[-0.24 0.2],0.039999999999992,1,1,1,1,1.20534610579034e-06,0.0597965823129155,1.20534610579034e-06,[-0.24 0.2],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2238215
980,910681,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.71860121028558e-07,0.249497910753873,[-0.2 0.16],0.039999999999992,1,1,1,1,4.71860121028558e-07,0.249497910753873,4.71860121028558e-07,[-0.2 0.16],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2089301
981,910682,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.14038433303131e-06,0.174034625532249,[-0.22 0.18],0.0200000000000102,1,1,1,1,1.14038433303131e-06,0.174034625532249,1.14038433303131e-06,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2218267
982,910683,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.37928443952361e-07,0.0589621241856464,[-0.16 0.12],0.0800000000000125,1,0,1,1,5.37928443952361e-07,0.0589621241856464,5.37928443952361e-07,[-0.16 0.12],0.0800000000000125,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2087503
983,910684,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.59923706834877e-07,0.424811433306887,[-0.18 0.14],0.0600000000000023,1,0,1,1,9.59923706834877e-07,0.424811433306887,9.59923706834877e-07,[-0.18 0.14],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1995149
984,910685,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,6.85393698605317e-07,0.344404367271621,[-0.24 0.2],0.039999999999992,1,1,1,1,6.85393698605317e-07,0.344404367271621,6.85393698605317e-07,[-0.24 0.2],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2028315
985,910686,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.62136154067889e-06,0.177995784137866,[-0.16 0.12],0.0800000000000125,1,0,1,1,1.62136154067889e-06,0.177995784137866,1.62136154067889e-06,[-0.16 0.12],0.0800000000000125,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2052939
986,910687,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.13027121916024e-07,0.310267936265242,[-0.2 0.16],0.039999999999992,1,1,1,1,8.13027121916024e-07,0.310267936265242,8.13027121916024e-07,[-0.2 0.16],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1910521
987,910688,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.1251773680374e-06,0.0735607187430956,[-0.26 0.22],0.0600000000000023,1,0,1,1,2.1251773680374e-06,0.0735607187430956,2.1251773680374e-06,[-0.26 0.22],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2204538
988,910689,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,6.47210828469255e-07,0.348815105309411,[-0.22 0.18],0.0200000000000102,1,1,1,1,6.47210828469255e-07,0.348815105309411,6.47210828469255e-07,[-0.22 0.18],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2102816
989,910690,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.15727925957109e-06,0.266860441543884,[-0.2 0.16],0.039999999999992,1,1,1,1,1.15727925957109e-06,0.266860441543884,1.15727925957109e-06,[-0.2 0.16],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2251422
990,910691,medium_beta_pair,16,0.4,0.8,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,6.60974815309573e-07,0.852937469883752,[-0.18 0.14],0.0600000000000023,1,0,1,1,6.60974815309573e-07,0.852937469883752,6.60974815309573e-07,[-0.18 0.14],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.210985
991,910692,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.4594187229358e-07,4.16085038548874,[-0.28 0.14],0.0800000000000125,0,0,0,0,2.4594187229358e-07,4.16085038548874,2.4594187229358e-07,[-0.28 0.14],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1957597
992,910693,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.20427789580705e-07,0.0845050820880427,[-0.26 0.12],0.0800000000000125,0,0,0,0,9.20427789580705e-07,0.0845050820880427,9.20427789580705e-07,[-0.26 0.12],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2067599
993,910694,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.55031062106661e-06,0.0511907915005908,[-0.24 0.1],0.0999999999999943,0,0,0,0,1.55031062106661e-06,0.0511907915005908,1.55031062106661e-06,[-0.24 0.1],0.0999999999999943,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2130134
994,910695,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.21149130530712e-06,0.0580871101501252,[-0.3 0.16],0.0999999999999943,0,0,0,0,1.21149130530712e-06,0.0580871101501252,1.21149130530712e-06,[-0.3 0.16],0.0999999999999943,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1904481
995,910696,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.94419043734989e-06,0.0424327024651322,[-0.32 0.18],0.120000000000005,0,0,0,0,1.94419043734989e-06,0.0424327024651322,1.94419043734989e-06,[-0.32 0.18],0.120000000000005,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1933356
996,910697,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.55170200666343e-07,0.0211701434052536,[-0.28 0.14],0.0800000000000125,0,0,0,0,4.55170200666343e-07,0.0211701434052536,4.55170200666343e-07,[-0.28 0.14],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.202875
997,910698,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.38766951266146e-07,0.0931644629700605,[-0.22 0.08],0.120000000000005,0,0,0,0,5.38766951266146e-07,0.0931644629700605,5.38766951266146e-07,[-0.22 0.08],0.120000000000005,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2193374
998,910699,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.6978660084063e-07,0.206414027815693,[-0.28 0.14],0.0800000000000125,0,0,0,0,4.6978660084063e-07,0.206414027815693,4.6978660084063e-07,[-0.28 0.14],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2160516
999,910700,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.44835325873003e-07,0.10754987502485,[-0.28 0.14],0.0800000000000125,0,0,0,0,9.44835325873003e-07,0.10754987502485,9.44835325873003e-07,[-0.28 0.14],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2170121
1000,910701,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,7.45100732545564e-07,0.127771310082418,[-0.2 0.06],0.139999999999986,0,0,0,0,7.45100732545564e-07,0.127771310082418,7.45100732545564e-07,[-0.2 0.06],0.139999999999986,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2051861
1001,910702,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,3.01258108090669e-07,2.33157857318682,[-0.24 0.1],0.0999999999999943,0,0,0,0,3.01258108090669e-07,2.33157857318682,3.01258108090669e-07,[-0.24 0.1],0.0999999999999943,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2153725
1002,910703,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.26083045361889e-06,0.108562750688989,[-0.24 0.1],0.0999999999999943,0,0,0,0,1.26083045361889e-06,0.108562750688989,1.26083045361889e-06,[-0.24 0.1],0.0999999999999943,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2180525
1003,910704,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.47993007035286e-06,0.167615013915594,[-0.24 0.1],0.0999999999999943,0,0,0,0,1.47993007035286e-06,0.167615013915594,1.47993007035286e-06,[-0.24 0.1],0.0999999999999943,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2255101
1004,910705,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,3.59051773194439e-07,1.14048882514185,[-0.28 0.14],0.0800000000000125,0,0,0,0,3.59051773194439e-07,1.14048882514185,3.59051773194439e-07,[-0.28 0.14],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2482136
1005,910706,medium_beta_pair,16,0.4,0.5,1,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.26591103449989e-06,0.512591535673895,[-0.26 0.12],0.0800000000000125,0,0,0,0,1.26591103449989e-06,0.512591535673895,1.26591103449989e-06,[-0.26 0.12],0.0800000000000125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2285541
