stage,group,case_name,el_b_deg,el_diff_deg,el_mismatch_deg,beta,phi_deg,rho,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,common_el_truth_flag,snr_db,route_name,raw_success_rate,az_tol_success_rate_abs01,el_tol_success_rate_abs05,joint_tol_success_rate,az_rmse_deg,el_rmse_deg,pair_2d_rmse,peak_count_mean,degraded_rate,route_failure_reason,mean_objective_true_pair,mean_objective_best,objective_margin,objective_true_rank_median,el_hat_mean,el_hat_error_mean,el_hat_error_abs_mean,focused_power_peak_sharpness,lambda1_peak_sharpness,rank1_objective_valley_width_el,rank1_objective_selected_el_rank,el_selection_method,el_common_est_mean,el_common_est_error,recommended_route,confidence_flag,recommended_route_success_rate,weak_target_boundary_rate,anti_phase_boundary_rate,low_confidence_rate
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,level3_2d_music,1,1,1,1,0.0118192781744024,0,0.0118192781744024,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,pair_el_local_covfit,1,1,1,1,0.0404960902103933,0.5,0.501659963947377,2,0,ok,0.00924258989438206,0.00408941023125051,0.00515317966313155,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,dispatch_recommended_route,1,1,1,1,0.0404960902103933,0.5,0.501659963947377,2,0,ok,0.00924258989438206,0.00408941023125051,0.00515317966313155,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,8,level2_rank1_fallback,1,0,0,0,0.134428866879323,3.53553390593274,3.53809377899242,2,1,az_error,0.00196184743019918,1.56328870584719e-06,0.00196028414149333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,8,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,8,pair_el_local_covfit,1,1,1,1,0.0417291019007685,0.5,0.501738296271517,2,0,ok,0.0104823109042044,0.00457204670396932,0.00591026420023505,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,8,dispatch_recommended_route,1,1,1,1,0.0417291019007685,0.5,0.501738296271517,2,0,ok,0.0104823109042044,0.00457204670396932,0.00591026420023505,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,16,level2_music_or_center_real,0.26,0,0,0,0.407394899146399,3.53553390593274,3.55932309321159,1.26,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,16,level2_rank1_fallback,1,0,0,0,0.140428290313914,3.53553390593274,3.53834155369633,2,1,az_error,0.00196306781711894,1.5745740000086e-06,0.00196149324311893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,16,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,16,pair_el_local_covfit,1,1,1,1,0.0417291019007685,0.5,0.501738296271517,2,0,ok,0.0105709908812884,0.00458690758436146,0.00598408329692693,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,16,dispatch_recommended_route,1,1,1,1,0.0417291019007685,0.5,0.501738296271517,2,0,ok,0.0105709908812884,0.00458690758436146,0.00598408329692693,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,0,level2_rank1_fallback,1,0,0,0,0.151163203367688,3.53553390593274,3.53878110433146,2,1,az_error,0.0020101676635677,2.38700753738526e-06,0.00200778065603032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,0,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,0,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,0,pair_el_local_covfit,1,1,1,1,0.0371939935847843,0.17,0.194927809198657,2,0,ok,0.000156414463845025,0.000143460893319877,1.29535705251486e-05,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,0,dispatch_recommended_route,1,1,1,1,0.0371939935847843,0.17,0.194927809198657,2,0,ok,0.000156414463845025,0.000143460893319877,1.29535705251486e-05,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,1,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,8,level2_rank1_fallback,1,0,0,0,0.154598509325751,3.53553390593274,3.53892990061458,2,1,az_error,0.00202096069451645,1.60715812651748e-06,0.00201935353638993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,8,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,8,pair_el_local_covfit,1,1,1,1,0.0269491835771518,0.1,0.119885886920944,2,0,ok,3.13718607884788e-05,2.91208821689447e-05,2.25097861953403e-06,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,8,dispatch_recommended_route,1,1,1,1,0.0269491835771518,0.1,0.119885886920944,2,0,ok,3.13718607884788e-05,2.91208821689447e-05,2.25097861953403e-06,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,1,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,16,level2_music_or_center_real,0.98,0,0,0,0.206534298308975,3.53553390593274,3.54182376392502,1.98,1,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,16,level2_rank1_fallback,1,0,0,0,0.155753432462426,3.53553390593274,3.53897682503904,2,1,az_error,0.00201500879620841,1.64869818791639e-06,0.00201336009802049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,16,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,16,pair_el_local_covfit,1,1,1,1,0.0204471153188307,0.01,0.0302121868291037,2,0,ok,1.53495497162964e-05,1.4976528417202e-05,3.73021299094404e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,D_el5_beta1_phase180_rho1,5,5,2.5,1,180,1,0,1,1,0,16,dispatch_recommended_route,1,1,1,1,0.0204471153188307,0.01,0.0302121868291037,2,0,ok,1.53495497162964e-05,1.4976528417202e-05,3.73021299094404e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,1,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.131861323226405,3.53553390593274,3.53801128161739,2,1,az_error,0.0017188067553862,5.31225126371433e-07,0.00171827553025983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,0,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,0,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,0,pair_el_local_covfit,1,1,1,1,0.0363280707069309,0,0.0363280707069309,2,0,ok,0.000150157245807503,0.000142839326664311,7.31791914319156e-06,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,0,dispatch_recommended_route,1,1,1,1,0.0363280707069309,0,0.0363280707069309,2,0,ok,0.000150157245807503,0.000142839326664311,7.31791914319156e-06,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,8,level2_rank1_fallback,1,0,0,0,0.135102532354539,3.53553390593274,3.53813671946536,2,1,az_error,0.00172377835418028,6.86613098719632e-08,0.00172370969287041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,8,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,8,pair_el_local_covfit,1,1,1,1,0.0276212087078761,0,0.0276212087078761,2,0,ok,1.87224119726265e-05,1.74897917414492e-05,1.2326202311773e-06,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,8,dispatch_recommended_route,1,1,1,1,0.0276212087078761,0,0.0276212087078761,2,0,ok,1.87224119726265e-05,1.74897917414492e-05,1.2326202311773e-06,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,16,level2_music_or_center_real,1,0.14,0,0,0.188557413349083,3.53553390593274,3.54205288468339,2,1,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,16,level2_rank1_fallback,1,0,0,0,0.1364510540348,3.53553390593274,3.53818591293706,2,1,az_error,0.00172770248321067,7.8023325735689e-09,0.0017276946808781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,16,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,16,pair_el_local_covfit,1,1,1,1,0.0217510177973341,0,0.0217510177973341,2,0,ok,2.8237524687527e-06,2.71996957145973e-06,1.03782897292977e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,E_el5_beta1_phase0_rho07,5,5,2.5,1,0,0.7,0,0,1,0,16,dispatch_recommended_route,1,1,1,1,0.0217510177973341,0,0.0217510177973341,2,0,ok,2.8237524687527e-06,2.71996957145973e-06,1.03782897292977e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,0,level2_rank1_fallback,1,0,0,0,0.197888979278641,7.07106781186548,7.07417322600088,2,1,az_error,0.0022299323487756,1.61932320257982e-06,0.00222831302557302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,0,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,0,level3_2d_music,1,1,1,1,0.0102792815982368,0,0.0102792815982368,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,0,pair_el_local_covfit,1,1,1,1,0.0304871825795621,0.5,0.500933909010753,2,0,ok,0.0416567249054968,0.0304914626745797,0.0111652622309171,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,0,dispatch_recommended_route,1,1,1,1,0.0304871825795621,0.5,0.500933909010753,2,0,ok,0.0416567249054968,0.0304914626745797,0.0111652622309171,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,1,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,8,level2_rank1_fallback,1,0,0,0,0.218452723696032,7.07106781186548,7.07469252647049,2,1,az_error,0.00223411419413974,1.99719956630615e-06,0.00223211699457343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,8,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,8,level3_2d_music,1,1,1,1,0.0101766151598257,0,0.0101766151598257,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,8,pair_el_local_covfit,1,1,1,1,0.0300593329285797,0.5,0.500902748541183,2,0,ok,0.0482035498442539,0.0352366093193946,0.0129669405248593,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,8,dispatch_recommended_route,1,1,1,1,0.0300593329285797,0.5,0.500902748541183,2,0,ok,0.0482035498442539,0.0352366093193946,0.0129669405248593,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,1,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,16,level2_rank1_fallback,1,0,0,0,0.233464728070216,7.07106781186548,7.07519212265057,2,1,az_error,0.00223282440073504,2.20649315376326e-06,0.00223061790758128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,16,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,16,level3_2d_music,1,1,1,1,0.0101766151598257,0,0.0101766151598257,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,16,pair_el_local_covfit,1,1,1,1,0.0300593329285797,0.5,0.500902748541183,2,0,ok,0.0490742781106565,0.0358714331097381,0.0132028450009183,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,F_el10_beta05_phase180_rho07,10,10,5,0.5,180,0.7,0,1,1,0,16,dispatch_recommended_route,1,1,1,1,0.0300593329285797,0.5,0.500902748541183,2,0,ok,0.0490742781106565,0.0358714331097381,0.0132028450009183,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,1,0
