stage,group,case_name,el_b_deg,el_diff_deg,el_mismatch_deg,beta,phi_deg,rho,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,common_el_truth_flag,snr_db,route_name,raw_success_rate,az_tol_success_rate_abs01,el_tol_success_rate_abs05,joint_tol_success_rate,az_rmse_deg,el_rmse_deg,pair_2d_rmse,peak_count_mean,degraded_rate,route_failure_reason,mean_objective_true_pair,mean_objective_best,objective_margin,objective_true_rank_median,el_hat_mean,el_hat_error_mean,el_hat_error_abs_mean,focused_power_peak_sharpness,lambda1_peak_sharpness,rank1_objective_valley_width_el,rank1_objective_selected_el_rank,el_selection_method,el_common_est_mean,el_common_est_error,recommended_route,confidence_flag,recommended_route_success_rate,weak_target_boundary_rate,anti_phase_boundary_rate,low_confidence_rate,oracle_dispatch_route,observable_dispatch_route,route_agreement_rate,oracle_dispatch_success_rate,observable_dispatch_success_rate,observable_vs_oracle_success_gap,dispatch_low_confidence_rate,boundary_unreliable_rate,false_high_confidence_rate,false_medium_high_confidence_rate,boundary_missed_rate,route_used_distribution,confidence_flag_distribution,main_failure_reason
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,common_el_refocus_power_rank1,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.029544308448124,0.0292213352131633,0.000322973234960702,NaN,0,0,0,0.0790841477373833,0.0794076453467924,NaN,NaN,focused_power,0,0,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,0,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,0,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0,0,1,1,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,observable_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,boundary_unreliable,low,0,0,0,1,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,level2_rank1_fallback,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.0295751448916503,0.0292527902410226,0.000322354650627628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,common_el_refocus_power_rank1,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.0295751448916503,0.0292527902410226,0.000322354650627628,NaN,0,0,0,0.0795134296850589,0.0795696503309508,NaN,NaN,focused_power,0,0,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,0,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,0,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0,0,1,1,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,observable_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,boundary_unreliable,low,0,0,0,1,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.124228400716915,1.41421356237309,1.41973042169102,2,1,az_error,0.00155073404648127,2.12341973905035e-06,0.00154861062674222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,common_el_refocus_power_rank1,1,0.6,0,0,0.0827789441999903,1,1.00402708905761,2,1,az_error,5.69263384518735e-06,4.66475105431829e-06,1.02788279086905e-06,NaN,1,1,1,0.0115505873463792,0.0117223320159608,NaN,NaN,focused_power,1,1,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,5,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,pair_el_local_covfit,1,1,1,1,0.0344791720463774,0.183333333333333,0.205920285855107,2,0,ok,0.000128748026355302,0.000122796882705445,5.95114364985707e-06,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,oracle_label_dispatch,1,1,1,1,0.0344791720463774,0.183333333333333,0.205920285855107,2,0,ok,0.000128748026355302,0.000122796882705445,5.95114364985707e-06,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,observable_dispatch,1,1,1,1,0.0344791720463774,0.183333333333333,0.205920285855107,2,0,ok,0.000128748026355302,0.000122796882705445,5.95114364985707e-06,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,level2_music_or_center_real,0.966666666666667,0.866666666666667,0,0,0.0435397640917518,1.41421356237309,1.41506770393077,1.96666666666667,1,el_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,level2_rank1_fallback,1,0,0,0,0.119110468352373,1.41421356237309,1.41925242318955,2,1,az_error,0.00154783797290608,1.18762514728115e-06,0.0015466503477588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,common_el_refocus_power_rank1,1,0.566666666666667,0,0,0.093445610866657,1,1.00456633190002,2,1,az_error,5.0232866492848e-06,4.08178186056332e-06,9.41504788721478e-07,NaN,1,1,1,0.0126380696501814,0.01251246185871,NaN,NaN,focused_power,1,1,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,5,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,pair_el_local_covfit,1,1,1,1,0.0333815185209176,0,0.0333815185209176,2,0,ok,1.56011894525829e-05,1.50484851402709e-05,5.52704312312073e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,oracle_label_dispatch,1,1,1,1,0.0333815185209176,0,0.0333815185209176,2,0,ok,1.56011894525829e-05,1.50484851402709e-05,5.52704312312073e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,observable_dispatch,1,1,1,1,0.0333815185209176,0,0.0333815185209176,2,0,ok,1.56011894525829e-05,1.50484851402709e-05,5.52704312312073e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,level2_music_or_center_real,1,1,0,0,0.0257993837797161,1.41421356237309,1.41446368882338,2,1,el_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,level2_rank1_fallback,1,0,0,0,0.123947536875121,1.41421356237309,1.41970146905383,2,1,az_error,0.00155500399921569,1.33489151751136e-06,0.00155366910769818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,common_el_refocus_power_rank1,1,0.7,0,0,0.0901122775333236,1,1.00424080821491,2,1,az_error,5.08791363012839e-06,4.05972096893161e-06,1.02819266119679e-06,NaN,1,1,1,0.0129436937338085,0.0127108351465199,NaN,NaN,focused_power,1,1,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,5,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,pair_el_local_covfit,1,1,1,1,0.0266951605891664,0,0.0266951605891664,2,0,ok,2.51746242219005e-06,2.41090821992827e-06,1.06554202261779e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,oracle_label_dispatch,1,1,1,1,0.0266951605891664,0,0.0266951605891664,2,0,ok,2.51746242219005e-06,2.41090821992827e-06,1.06554202261779e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,observable_dispatch,1,1,1,1,0.0266951605891664,0,0.0266951605891664,2,0,ok,2.51746242219005e-06,2.41090821992827e-06,1.06554202261779e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.140170303771836,3.53553390593274,3.53835693556619,2,1,az_error,0.00167351334210016,9.5248237866866e-07,0.00167256085972149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,common_el_refocus_power_rank1,1,0,0,0,0.131901476085223,3.53553390593274,3.53802343367433,2,1,az_error,0.00158697454727474,6.48454074522267e-07,0.00158632609320022,NaN,2.5,2.5,2.5,0.00363812266229922,0.00417915067456944,NaN,NaN,focused_power,2.5,2.5,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,pair_el_local_covfit,1,1,1,1,0.03477009191737,0,0.03477009191737,2,0,ok,0.000132257835176472,0.000123458474086733,8.79936108973917e-06,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,oracle_label_dispatch,1,1,1,1,0.03477009191737,0,0.03477009191737,2,0,ok,0.000132257835176472,0.000123458474086733,8.79936108973917e-06,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,observable_dispatch,1,1,1,1,0.03477009191737,0,0.03477009191737,2,0,ok,0.000132257835176472,0.000123458474086733,8.79936108973917e-06,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,level2_rank1_fallback,1,0,0,0,0.139363929651954,3.53553390593274,3.53829878939477,2,1,az_error,0.00168316401766408,6.08373580548989e-07,0.00168255564408353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,common_el_refocus_power_rank1,1,0,0,0,0.136796070014961,3.53553390593274,3.53820996558956,2,1,az_error,0.00158867185985874,1.49034779999623e-07,0.00158852282507874,NaN,3,3,3,0.00127116155507525,0.00131886862252611,NaN,NaN,focused_power,3,3,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,pair_el_local_covfit,1,1,1,1,0.026702664090945,0,0.026702664090945,2,0,ok,1.63455501042729e-05,1.54120046420733e-05,9.33545462199606e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,oracle_label_dispatch,1,1,1,1,0.026702664090945,0,0.026702664090945,2,0,ok,1.63455501042729e-05,1.54120046420733e-05,9.33545462199606e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,observable_dispatch,1,1,1,1,0.026702664090945,0,0.026702664090945,2,0,ok,1.63455501042729e-05,1.54120046420733e-05,9.33545462199606e-07,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,level2_music_or_center_real,1,0,0,0,0.367662621367232,3.53553390593274,3.55470565317249,2,1,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,level2_rank1_fallback,1,0,0,0,0.138899538345304,3.53553390593274,3.53828335326285,2,1,az_error,0.00168345254341235,5.78621758510589e-07,0.00168287392165384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,common_el_refocus_power_rank1,1,0,0,0,0.14088198640138,3.53553390593274,3.53836486184384,2,1,az_error,0.00160761860831842,3.47948590650917e-07,0.00160727065972777,NaN,2.16666666666667,2.16666666666667,2.16666666666667,0.000516461231401859,0.000807804750777591,NaN,NaN,focused_power,2.16666666666667,2.16666666666667,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,pair_el_local_covfit,1,1,1,1,0.0183401186488941,0,0.0183401186488941,2,0,ok,2.6726340977388e-06,2.60656701130493e-06,6.60670864338723e-08,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,oracle_label_dispatch,1,1,1,1,0.0183401186488941,0,0.0183401186488941,2,0,ok,2.6726340977388e-06,2.60656701130493e-06,6.60670864338723e-08,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,observable_dispatch,1,1,1,1,0.0183401186488941,0,0.0183401186488941,2,0,ok,2.6726340977388e-06,2.60656701130493e-06,6.60670864338723e-08,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,medium,1,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.136907564339734,3.53553390593274,3.53821108779359,2,1,az_error,0.00194496322619545,1.52701936703143e-06,0.00194343620682841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,common_el_refocus_power_rank1,1,0,0,0,0.136907564339734,3.53553390593274,3.53821108779359,2,1,az_error,0.00194496322619545,1.52701936703143e-06,0.00194343620682841,NaN,0,0,0,0.069758535986438,0.0717219090725609,NaN,NaN,focused_power,0,0,,,0,0,0,0,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0,pair_el_local_covfit:1.000,medium:1.000,
