trial_index,scenario_name,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
6,easy_noncoherent,Gcache_int16_only,482.450049353734,482.720998627628,482.720998627628,0.00112159661228789,0.00112222477099658,0.270949273894075,0.000561611039851743,0,reliable
6,easy_noncoherent,Z_int16_only,482.450049353734,482.414231385366,482.414231385366,0.00112159661228789,0.00112151705525323,0.0358179683680646,7.42418171913228e-05,0,reliable
6,easy_noncoherent,Rz_int18_only,482.450049353734,482.428749239276,482.428749239276,0.00112159661228789,0.00112154779277379,0.0213001144584268,4.41498855414346e-05,0,reliable
6,easy_noncoherent,combined_int16,482.450049353734,486.26090880594,486.26090880594,0.00112159661228789,0.00113046135044301,3.81085945220548,0.00789897204344846,0,reliable
6,easy_noncoherent,combined_int18,482.450049353734,482.962268601201,482.962268601201,0.00112159661228789,0.00112278879349856,0.512219247466419,0.00106170420782952,0,reliable
6,easy_noncoherent,combined_int24,482.450049353734,482.445281300839,482.445281300839,0.00112159661228789,0.00112158558164613,0.00476805289508775,9.88299804606672e-06,0,reliable
6,easy_noncoherent,mixed_Z16_G24_score_float,482.450049353734,482.421875,482.421875,0.00112159661228789,0.00112153481612768,0.0281743537343573,5.83984886561795e-05,0,reliable
6,easy_noncoherent,mixed_Z16_G24_Rz24,482.450049353734,482.41801961913,482.41801961913,0.00112159661228789,0.00112152584321947,0.0320297346042935,6.63897426214359e-05,0,reliable
6,easy_noncoherent,combined_int14,482.450049353734,473.163126712869,473.163126712869,0.00112159661228789,0.00109997555609874,9.28692264086567,0.0192495008619151,0,reliable
6,easy_noncoherent,Gcache_int24_only,482.450049353734,482.45043237714,482.45043237714,0.00112159661228789,0.00112159750613277,0.000383023405447602,7.93913081697641e-07,0,reliable
6,easy_noncoherent,W_int18_G24_Z16,482.450049353734,482.392404004466,482.392404004466,0.00112159661228789,0.00112146610479985,0.0576453492685687,0.000119484596064997,0,reliable
7,easy_noncoherent,double_baseline,350.851722599939,350.851722599939,350.851722599939,0.000823415792940751,0.000823415792940751,0,0,0,weak_margin
7,easy_noncoherent,float32_all,350.851722599939,350.8125,350.8125,0.000823415792940751,0.000823323660661572,0.0392225999385118,0.000111792524910119,0,weak_margin
