scenario_name,snr_db,mc,quant_mode,coeff_quant_kind,coeff_quant_bits,ywork_quant_kind,ywork_quant_bits,target_count,beta,rho,phase,pair_sep,true_az1,true_az2,true_el1,true_el2,rangeIdx,dopplerIdx,fd_hat,v_hat,derotation_mode,derotation_sign_used,coarse_peak_count,coarse_peak_sep_deg,second_peak_prominence,frontend_state,in_scope_shared_center_flag,out_of_scope_reason,selectedCenterAz,selectedCenterColumn,center_error_to_pair_center,center_error_to_strong_target,delta_theta1,delta_theta2,both_inside_R15,both_inside_R20,route_used,confidence_flag,success,false_high,boundary_missed,low_confidence,boundary_unreliable,az_est,el_est,az_est1,az_est2,el_est1,el_est2,output_count,runtime_sec,ywork_scale,ywork_rel_err,ywork_snr_quant_db,ywork_max_abs_err,ywork_clip_rate_real,ywork_clip_rate_imag,mean_steering_rel_err_aligned,max_steering_rel_err_aligned,min_steering_coherence,max_steering_phase_err,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,scenario_class,route_agreement_vs_double_flag,confidence_agreement_vs_double_flag,double_confidence_group,quant_confidence_group,medium_or_above_double_flag,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,route_changed_flag,confidence_changed_flag,success_gap_vs_double,az_est_diff_vs_double,el_est_diff_vs_double,output_count_diff_vs_double,trial_id,scenario_index,target_source,best_objective,second_objective,third_objective,objective_margin_abs,objective_margin_rel,best_pair_az1,best_pair_az2,second_pair_az1,second_pair_az2,best_second_pair_sep_diff,candidate_tie_flag,peak_count_margin,best_peak_value,second_peak_value,peak_prominence_ratio,peak_separation,peak_width,edge_peak_flag,peak_tie_flag,focused_power_best,focused_power_second,refocus_margin_abs,refocus_margin_rel,refocus_peak_width,refocus_el_hat,second_refocus_el,residual_norm,score_gap_ratio,route_score_margin,boundary_score,low_confidence_reason,boundary_unreliable_reason,confidence_upgrade_flag,confidence_downgrade_flag,margin_proxy,level2_peak_count,level2_peak_separation,level2_peak_prominence,level2_spectrum_width,level2_reliable_flag,level2_distance_to_threshold_min,refocus_enabled_flag,refocus_power_sharpness,refocus_lambda1_sharpness,stage_refocus_el_hat,stage_refocus_power_best,stage_refocus_power_second,stage_refocus_margin_abs,stage_refocus_margin_rel,stage_refocus_peak_width,refocus_rank1_residual_norm,refocus_rank1_score_gap_ratio,refocus_rank1_pair_sep_est,refocus_common_el_sharpness,refocus_common_el_proxy_flag,refocus_reliable_flag,refocus_distance_to_threshold_min,refocus_common_el_distance_to_threshold,rank1_enabled_flag,rank1_best_objective,rank1_second_objective,rank1_objective_margin_abs,rank1_objective_margin_rel,rank1_residual_norm,rank1_score_gap_ratio,rank1_pair_sep_est,rank1_valid_flag,rank1_boundary_flag,rank1_distance_to_threshold_min,music2d_enabled_flag,music2d_peak_count,music2d_peak_separation_az,music2d_peak_separation_el,music2d_peak_prominence,music2d_reliable_flag,music2d_distance_to_threshold_min,pairlocal_enabled_flag,pairlocal_residual_norm,pairlocal_score_gap_ratio,pairlocal_valid_flag,pairlocal_distance_to_threshold_min,boundary_unreliable_flag,boundary_reason,boundary_proxy_flag,boundary_score_if_any,dispatch_distance_to_threshold_min,low_confidence_flag_trace,low_confidence_reason_trace,final_decision_stage,covariance_trace,covariance_fro_norm,covariance_max_eig,noise_floor_est,ywork_power,template_norm_mean,rank1_objective_scale,residual_scale,score_gap_scale,double_route,quant_route,double_confidence,quant_confidence,route_flip_type,route_same_flag,confidence_same_flag,output_equivalent_flag,first_divergent_stage,first_divergent_metric,double_metric_value,quant_metric_value,threshold_value,double_distance_to_threshold,quant_distance_to_threshold,threshold_crossed_flag,metric_scale_ratio,near_threshold_double_flag,near_threshold_quant_flag
close_coherent_pair,16,13,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0117164529716338,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,boundary_unreliable,low,0,0,0,1,1,0.42;1.34,-3.12966447e-06;-3.12966447e-06,0.42,1.34,-3.12966446912896e-06,-3.12966446912896e-06,2,0.27663,2.83729834721871,1.75758082892432e-05,95.1016938638741,6.10775468431832e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,boundary,boundary,0,0,0,1,1,1,0,0,0,0,0,0,223,8,step89c_worst80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,boundary_unreliable,boundary_unreliable,0,0,NaN,2,0.92,0.000863121481857059,0,0,0.15,1,0.0794954264445927,0.0796058485388213,0,126.754049490155,116.677682272356,10.0763672177989,0.0794954264445927,2,0,0,0.38,0.0794954264445927,1,0,0.00630716944259088,0.0599390192612365,1,0,0,0,0,0,0,0.38,0,0,0.525,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,1,boundary_unreliable,1,0.00630716944259088,0.00630716944259088,1,boundary_unreliable,boundary,8437.49878079266,8239.11339375606,8239.03505471145,NaN,4.05648979845801,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,boundary_unreliable,low,low,boundary_unreliable->boundary_unreliable,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,13,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0117164529716338,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,boundary_unreliable,low,0,0,0,1,1,0.42;1.34,-3.12966447e-06;-3.12966447e-06,0.42,1.34,-3.12966446912896e-06,-3.12966446912896e-06,2,0.2699237,2.83729834721871,2.4972823688515e-08,152.050646979959,1.31178996249931e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,boundary,boundary,0,0,0,1,1,1,0,0,0,0,0,0,223,8,step89c_worst80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,boundary_unreliable,boundary_unreliable,0,0,NaN,2,0.92,0.000863136847427357,0,0,0.15,1,0.0794954293901613,0.07960586790919,0,126.754043846165,116.677676703675,10.0763671424903,0.0794954293901613,2,0,0,0.38,0.0794954293901613,1,0,0.00630713262298362,0.0599390585354842,1,0,0,0,0,0,0,0.38,0,0,0.525,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,1,boundary_unreliable,1,0.00630713262298362,0.00630713262298362,1,boundary_unreliable,boundary,8437.49838887736,8239.11297421717,8239.0346351638,NaN,4.05648961003721,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,boundary_unreliable,low,low,boundary_unreliable->boundary_unreliable,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
medium_beta_pair,16,26,double_baseline,double,NaN,double,NaN,2,0.5,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0110311678196578,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.34;0.18,0;0,-0.34,0.18,0,0,2,0.039548,2.21420028297048,0,Inf,0,0,0,0,0,1,0,0,0,0,boundary_scenario,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,716,24,step89c_worst80,2.4874559773738e-06,2.59978514035344e-06,2.7470241013372e-06,1.12329162979642e-07,0.0451582516440097,-0.34,0.18,-0.36,0.2,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,69.5257577833653,64.0037923193625,5.52196546400275,0.079423304974375,2,0,0.5,2.4874559773738e-06,0.0451582516440097,0.0451582516440097,0.0451582516440097,ok,ok,0,0,0.0451582516440097,2,0.94,0.00470310565032055,0,0,0.175,1,0.079423304974375,0.079420302628737,0,69.5257577833653,64.0037923193625,5.52196546400275,0.079423304974375,2,2.4874559773738e-06,0.0451582516440097,0.52,0.079420302628737,1,1,0.00720868782031273,0.0589373683831605,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00720868782031273,0.00720868782031273,0,ok,refocus,4626.24913380804,4519.26119413189,4519.21969984807,NaN,2.2241582374077,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
medium_beta_pair,16,26,y16_coeff24_all,fixed,24,fixed,16,2,0.5,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0110311678196578,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,boundary_unreliable,low,0,0,0,1,1,-0.98;-0.04,-0.000743310376;-0.000743310376,-0.98,-0.04,-0.000743310376423598,-0.000743310376423598,2,0.2821139,2.21420028297048,1.8473598491789e-05,94.6689699927577,4.75636281376242e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,boundary_scenario,0,0,medium,boundary,1,0,0,0,0,0,1,1,-1,0.64,0.000743310376423598,0,716,24,step89c_worst80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,boundary_unreliable,boundary_unreliable,0,1,NaN,2,0.94,0.00470355591683696,0,0,0.175,1,0.079423338264436,0.0794203425407096,0,69.5257573410697,64.0037895976788,5.52196774339087,0.079423338264436,2,2.53322064346011e-06,0.000282726034601201,0.56,0.0794203425407096,1,0,0.00720827169455006,0.0589379005427944,1,2.53322064346011e-06,2.53393685088741e-06,7.1620742729538e-10,0.000282726034601201,2.53322064346011e-06,0.000282726034601201,0.56,0,0,0.3,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,1,boundary_unreliable,1,0.00720827169455006,0.00720827169455006,1,boundary_unreliable,boundary,4626.24917330998,4519.26114978239,4519.21965542231,NaN,2.22415825639902,1,2.53322064346011e-06,2.53322064346011e-06,0.000282726034601201,common_el_refocus_power_rank1,boundary_unreliable,medium,low,common_el_refocus_power_rank1->boundary_unreliable,0,0,0,refocus,refocus_rank1_score_gap_ratio,0.0451582516440097,0.000282726034601201,0.002,21.5791258220049,0.8586369826994,1,0.00626078345171506,0,0
medium_beta_pair,16,26,y32float_coeff24,fixed,24,float32,NaN,2,0.5,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0110311678196578,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,common_el_refocus_power_rank1,medium,0,0,0,0,0,-0.36;0.2,0;0,-0.36,0.2,0,0,2,0.0398615,2.21420028297048,2.51268147640916e-08,151.997251237344,9.31564339344652e-08,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,boundary_scenario,1,1,medium,medium,1,0,0,1,1,1,0,0,-1,0.02,0,0,716,24,step89c_worst80,2.53641833212344e-06,2.66186275201831e-06,2.67274370304377e-06,1.25444419894873e-07,0.04945730690641,-0.36,0.2,-0.32,0.16,0.04,0,2,NaN,NaN,NaN,NaN,NaN,0,0,69.5257577768369,64.0037923094181,5.52196546741881,0.0794233050309665,2,0,0.5,2.53641833212344e-06,0.04945730690641,0.04945730690641,0.04945730690641,ok,ok,0,0,0.04945730690641,2,0.94,0.0047030741396442,0,0,0.175,1,0.0794233050309665,0.0794203026839641,0,69.5257577768369,64.0037923094181,5.52196546741881,0.0794233050309665,2,2.53641833212344e-06,0.04945730690641,0.56,0.0794203026839641,1,1,0.00720868711291834,0.0589373691195216,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00720868711291834,0.00720868711291834,0,ok,refocus,4626.24913339616,4519.26119371172,4519.21969942789,NaN,2.2241582372097,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
medium_beta_pair,16,26,y16_coeff32float,float32,NaN,fixed,16,2,0.5,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0110311678196578,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.34;0.18,0;0,-0.34,0.18,0,0,2,0.0403981,2.21420028297048,1.8473598491789e-05,94.6689699927577,4.75636281376242e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,boundary_scenario,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,716,24,step89c_worst80,2.49902370852322e-06,2.588417465271e-06,2.73763227749395e-06,8.93937567477803e-08,0.0357714720524228,-0.34,0.18,-0.36,0.2,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,69.5257573410697,64.0037895976788,5.52196774339087,0.079423338264436,2,0,0.5,2.49902370852322e-06,0.0357714720524228,0.0357714720524228,0.0357714720524228,ok,ok,0,0,0.0357714720524228,2,0.94,0.00470345861637775,0,0,0.175,1,0.079423338264436,0.0794203425407096,0,69.5257573410697,64.0037895976788,5.52196774339087,0.079423338264436,2,2.49902370852322e-06,0.0357714720524228,0.52,0.0794203425407096,1,1,0.00720827169455006,0.0589379005427944,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00720827169455006,0.00720827169455006,0,ok,refocus,4626.24917330998,4519.26114978239,4519.21965542231,NaN,2.22415825639902,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
medium_beta_pair,16,26,float32_all,float32,NaN,float32,NaN,2,0.5,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0110311678196578,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.34;0.18,0;0,-0.34,0.18,0,0,2,0.0387501,2.21420028297048,2.51268147640916e-08,151.997251237344,9.31564339344652e-08,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,boundary_scenario,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,716,24,step89c_worst80,2.5022213972959e-06,2.59161515375782e-06,2.74082996550363e-06,8.93937564619262e-08,0.0357257581437567,-0.34,0.18,-0.36,0.2,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,69.5257577768369,64.0037923094181,5.52196546741881,0.0794233050309665,2,0,0.5,2.5022213972959e-06,0.0357257581437567,0.0357257581437567,0.0357257581437567,ok,ok,0,0,0.0357257581437567,2,0.94,0.00470297688523525,0,0,0.175,1,0.0794233050309665,0.0794203026839641,0,69.5257577768369,64.0037923094181,5.52196546741881,0.0794233050309665,2,2.5022213972959e-06,0.0357257581437567,0.52,0.0794203026839641,1,1,0.00720868711291834,0.0589373691195216,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00720868711291834,0.00720868711291834,0,ok,refocus,4626.24913339616,4519.26119371172,4519.21969942789,NaN,2.2241582372097,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,25,double_baseline,double,NaN,double,NaN,2,1,1,0,0.263775444933353,-0.600637722466676,-0.336862277533324,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0116585563273736,single_peak_in_scope,1,,0,1,0.46875,0.600637722466672,-0.600637722466672,-0.336862277533328,1,1,boundary_unreliable,low,0,0,0,1,1,-1.18;-0.42,0.000440113391;0.000440113391,-1.18,-0.42,0.000440113391230475,0.000440113391230475,2,0.2603897,2.88438886476609,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,boundary,boundary,0,0,0,1,1,1,0,0,0,0,0,0,115,4,step89c_worst80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,boundary_unreliable,boundary_unreliable,0,0,NaN,2,0.76,0.00350452945008962,0.02,0,0.05,1,0.0793232640215819,0.0793245256712286,0,126.713323922005,116.662009473488,10.0513144485174,0.0793232640215819,2,0,0,0.42,0.0793232640215819,1,0,0.00845919973022653,0.0576435202877584,1,0,0,0,0,0,0,0.42,0,0,0.475,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,1,boundary_unreliable,1,0.00845919973022653,0.00845919973022653,1,boundary_unreliable,boundary,8435.64251358625,8236.43115498658,8236.35214290576,NaN,4.05559736230109,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,boundary_unreliable,low,low,boundary_unreliable->boundary_unreliable,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,25,y16_coeff24_all,fixed,24,fixed,16,2,1,1,0,0.263775444933353,-0.600637722466676,-0.336862277533324,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0116585563273736,single_peak_in_scope,1,,0,1,0.46875,0.600637722466672,-0.600637722466672,-0.336862277533328,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.58;-0.36,0;0,-0.58,-0.36,0,0,2,0.0374199,2.88438886476609,1.78855736629665e-05,94.9499425140851,6.19551796731712e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,0,0,boundary,medium,0,0,0,0,0,0,1,1,1,0.6,0.000440113391230475,0,115,4,step89c_worst80,0,4.52293120181816e-08,2.66001220490481e-07,4.52293120181816e-08,203694712.751307,-0.58,-0.36,-0.68,-0.26,0.1,0,2,NaN,NaN,NaN,NaN,NaN,0,0,126.713325337885,116.66200864463,10.051316693255,0.0793232808503202,2,0,0.5,0,203694712.751307,0.0793232808503202,0.0793232808503202,ok,ok,1,0,0.0793232808503202,2,0.76,0.00350387380383335,0.02,0,0.05,1,0.0793232808503202,0.079324560543387,0,126.713325337885,116.66200864463,10.051316693255,0.0793232808503202,2,0,203694712.751307,0.22,0.0793232808503202,1,1,0.00845898937099701,0.0576437446709366,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00845898937099701,0.00845898937099701,0,ok,refocus,8435.64275284424,8236.431341675,8236.3523295694,NaN,4.05559747732896,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,boundary_unreliable->common_el_refocus_power_rank1,0,0,0,refocus,refocus_rank1_pair_sep_est,0.42,0.22,0.263775444933353,0.592263450095287,0.165957240426278,1,0.523809523809524,0,0
close_coherent_pair,16,25,y32float_coeff24,fixed,24,float32,NaN,2,1,1,0,0.263775444933353,-0.600637722466676,-0.336862277533324,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0116585563273736,single_peak_in_scope,1,,0,1,0.46875,0.600637722466672,-0.600637722466672,-0.336862277533328,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.58;-0.36,0;0,-0.58,-0.36,0,0,2,0.0377421,2.88438886476609,2.48995372254963e-08,152.076174489636,1.29324928758274e-07,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,0,0,boundary,medium,0,0,0,0,0,0,1,1,1,0.6,0.000440113391230475,0,115,4,step89c_worst80,0,2.98295609301594e-08,2.50601472802292e-07,2.98295609301594e-08,134340399.489691,-0.58,-0.36,-0.68,-0.26,0.1,0,2,NaN,NaN,NaN,NaN,NaN,0,0,126.713323954247,116.662009502922,10.0513144513256,0.0793232640235594,2,0,0.5,0,134340399.489691,0.0793232640235594,0.0793232640235594,ok,ok,1,0,0.0793232640235594,2,0.76,0.00350414737823353,0.02,0,0.05,1,0.0793232640235594,0.0793245256756339,0,126.713323954247,116.662009502922,10.0513144513256,0.0793232640235594,2,0,134340399.489691,0.22,0.0793232640235594,1,1,0.00845919970550776,0.0576435203141251,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00845919970550776,0.00845919970550776,0,ok,refocus,8435.64251553494,8236.43115703171,8236.35214495097,NaN,4.05559736323797,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,boundary_unreliable->common_el_refocus_power_rank1,0,0,0,refocus,refocus_rank1_pair_sep_est,0.42,0.22,0.263775444933353,0.592263450095287,0.165957240426278,1,0.523809523809524,0,0
close_coherent_pair,16,25,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.263775444933353,-0.600637722466676,-0.336862277533324,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0116585563273736,single_peak_in_scope,1,,0,1,0.46875,0.600637722466672,-0.600637722466672,-0.336862277533328,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.58;-0.36,0;0,-0.58,-0.36,0,0,2,0.0382084,2.88438886476609,1.78855736629665e-05,94.9499425140851,6.19551796731712e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,0,0,boundary,medium,0,0,0,0,0,0,1,1,1,0.6,0.000440113391230475,0,115,4,step89c_worst80,0,1.11004844691599e-08,1.36075780522137e-07,1.11004844691599e-08,49992137.7189405,-0.58,-0.36,-0.68,-0.26,0.1,0,2,NaN,NaN,NaN,NaN,NaN,0,0,126.713325337885,116.66200864463,10.051316693255,0.0793232808503202,2,0,0.5,0,49992137.7189405,0.0793232808503202,0.0793232808503202,ok,ok,1,0,0.0793232808503202,2,0.76,0.00350420453426054,0.02,0,0.05,1,0.0793232808503202,0.079324560543387,0,126.713325337885,116.66200864463,10.051316693255,0.0793232808503202,2,0,49992137.7189405,0.22,0.0793232808503202,1,1,0.00845898937099701,0.0576437446709366,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00845898937099701,0.00845898937099701,0,ok,refocus,8435.64275284424,8236.431341675,8236.3523295694,NaN,4.05559747732896,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,boundary_unreliable->common_el_refocus_power_rank1,0,0,0,refocus,refocus_rank1_pair_sep_est,0.42,0.22,0.263775444933353,0.592263450095287,0.165957240426278,1,0.523809523809524,0,0
close_coherent_pair,16,25,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.263775444933353,-0.600637722466676,-0.336862277533324,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0116585563273736,single_peak_in_scope,1,,0,1,0.46875,0.600637722466672,-0.600637722466672,-0.336862277533328,1,1,boundary_unreliable,low,0,0,0,1,1,-1.18;-0.42,0.000440113391;0.000440113391,-1.18,-0.42,0.000440113391230475,0.000440113391230475,2,0.2688858,2.88438886476609,2.48995372254963e-08,152.076174489636,1.29324928758274e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,boundary,boundary,0,0,0,1,1,1,0,0,0,0,0,0,115,4,step89c_worst80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,boundary_unreliable,boundary_unreliable,0,0,NaN,2,0.76,0.00350447814005565,0.02,0,0.05,1,0.0793232640235594,0.0793245256756339,0,126.713323954247,116.662009502922,10.0513144513256,0.0793232640235594,2,0,0,0.42,0.0793232640235594,1,0,0.00845919970550776,0.0576435203141251,1,0,0,0,0,0,0,0.42,0,0,0.475,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,1,boundary_unreliable,1,0.00845919970550776,0.00845919970550776,1,boundary_unreliable,boundary,8435.64251553494,8236.43115703171,8236.35214495097,NaN,4.05559736323797,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,boundary_unreliable,boundary_unreliable,low,low,boundary_unreliable->boundary_unreliable,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,4,double_baseline,double,NaN,double,NaN,2,1,1,0,0.263775444933353,-0.600637722466676,-0.336862277533324,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0117733094194884,single_peak_in_scope,1,,0,1,0.46875,0.600637722466672,-0.600637722466672,-0.336862277533328,1,1,common_el_refocus_power_rank1,medium,1,0,0,0,0,-0.6;-0.34,0;0,-0.6,-0.34,0,0,2,0.043247,2.90301040534861,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,94,4,step89c_worst80,0,9.15259055161033e-08,1.66272181887481e-07,9.15259055161033e-08,412196033.97707,-0.6,-0.34,-0.52,-0.42,0.08,0,2,NaN,NaN,NaN,NaN,NaN,0,0,126.616549080791,116.557928276169,10.0586208046218,0.0794415965183475,2,0,0.5,0,412196033.97707,0.0794415965183475,0.0794415965183475,ok,ok,0,0,0.0794415965183475,2,0.72,0.00739253783883491,0,0,0.0999999999999998,1,0.0794415965183475,0.0795992216323808,0,126.616549080791,116.557928276169,10.0586208046218,0.0794415965183475,2,0,412196033.97707,0.26,0.0794415965183475,1,1,0.00698004352065584,0.0592212869113005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,ok,1,0.00698004352065584,0.00698004352065584,0,ok,refocus,8428.56634053493,8230.05671996703,8229.97827570337,NaN,4.0521953560264,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,common_el_refocus_power_rank1->common_el_refocus_power_rank1,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
