trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,route_agreement,double_confidence,quant_confidence,double_confidence_group,quant_confidence_group,confidence_agreement,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,double_success,quant_success,success_changed,false_high,boundary_missed,double_az_est,quant_az_est,az_diff,az_diff_for_equivalence,double_el_est,quant_el_est,el_diff,el_diff_for_equivalence,output_count_diff,ywork_snr_quant_db,ywork_rel_err,steering_rel_err_aligned,steering_mean_rel_err_aligned,ywork_clip_rate,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,low_confidence_quant,boundary_quant,true_az1,true_az2,true_el1,true_el2,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,score_margin_if_available,peak_margin_if_available,failure_hypothesis
9,single_target_sanity,8,9,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
9,single_target_sanity,8,9,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.06;0.06,-0.14;0.14,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,92.2308695178702,2.44600040216868e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
9,single_target_sanity,8,9,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.06;0.06,-0.1;0.1,0.0399999999999998,0.0399999999999998,0;0,0;0,0,0,0,92.2308695178702,2.44600040216868e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
9,single_target_sanity,8,9,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,104.292552746538,6.10059736297162e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
9,single_target_sanity,8,9,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,140.423811688662,9.52378133663178e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.16;0.16,-0.16;0.16,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.16;0.16,-0.16;0.16,0,0,0;0,0;0,0,0,0,151.768318832709,2.57978823808746e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.16;0.16,-0.06;0.06,0.0999999999999999,0.0999999999999999,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.16;0.16,-0.16;0.16,0,0,0;0,0;0,0,0,0,92.1753308807536,2.46169053575263e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.16;0.16,-0.06;0.06,0.0999999999999999,0.0999999999999999,0;0,0;0,0,0,0,92.1753308807536,2.46169053575263e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.16;0.16,-0.1;0.1,0.0600000000000001,0.0600000000000001,0;0,0;0,0,0,0,104.210150722083,6.15874842041427e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.16;0.16,-0.08;0.08,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,140.335851821768,9.62071631650969e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.12;0.12,-0.12;0.12,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.12;0.12,-0.12;0.12,0,0,0;0,0;0,0,0,0,151.777450967508,2.57707733631504e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.12;0.12,-0.04;0.04,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.12;0.12,-0.06;0.06,0.0599999999999998,0.0599999999999998,0;0,0;0,0,0,0,92.0999020464635,2.48316110853427e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.12;0.12,-0.04;0.04,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,92.0999020464635,2.48316110853427e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.12;0.12,-0.04;0.04,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,104.166408188943,6.18984238565339e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.12;0.12,-0.12;0.12,0,0,0;0,0;0,0,0,0,140.270058207975,9.69386772990439e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.04;0.04,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.04;0.04,0,0,0;0,0;0,0,0,0,151.784395390699,2.57501777026443e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.04;0.04,-0.12;0.12,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.06;0.06,0.02,0.02,0;0,0;0,0,0,0,92.2791861209194,2.43243192040931e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.06;0.06,0.02,0.02,0;0,0;0,0,0,0,92.2791861209194,2.43243192040931e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.06;0.06,0.02,0.02,0;0,0;0,0,0,0,104.325770303981,6.07731132635055e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
12,single_target_sanity,8,12,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.06;0.06,0.02,0.02,0;0,0;0,0,0,0,140.448884540771,9.49632945123958e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,151.776400192315,2.57738911701345e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.06;0.06,-0.1;0.1,0.0399999999999998,0.0399999999999998,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,92.2965642271677,2.42757014990042e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.04;0.04,0.02,0.02,0;0,0;0,0,0,0,92.2965642271677,2.42757014990042e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,104.329048938544,6.07501777627036e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
13,single_target_sanity,8,13,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.04;0.04,0.02,0.02,0;0,0;0,0,0,0,140.465237464376,9.47846753226718e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.1;0.1,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.1;0.1,0,0,0;0,0;0,0,0,0,151.797109168143,2.57125140251313e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.08;0.08,0.0199999999999998,0.0199999999999998,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.12;0.12,0.02,0.02,0;0,0;0,0,0,0,92.0533812563329,2.49649636006876e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.08;0.08,0.0199999999999998,0.0199999999999998,0;0,0;0,0,0,0,92.0533812563329,2.49649636006876e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.08;0.08,0.0199999999999998,0.0199999999999998,0;0,0;0,0,0,0,104.140494298336,6.2083370269688e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
14,single_target_sanity,8,14,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.1;0.1,-0.1;0.1,0,0,0;0,0;0,0,0,0,140.23480646169,9.73329030690356e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,151.770710760525,2.57907791157625e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.04;0.04,0.02,0.02,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,92.1951701864457,2.45607424309763e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,92.1951701864457,2.45607424309763e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.04;0.04,0.02,0.02,0;0,0;0,0,0,0,104.216706715416,6.15410163336133e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
15,single_target_sanity,8,15,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.06;0.06,-0.06;0.06,0,0,0;0,0;0,0,0,0,140.328058589771,9.62935217569648e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.08;0.08,-0.08;0.08,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.08;0.08,-0.08;0.08,0,0,0;0,0;0,0,0,0,151.780570180316,2.57615204140711e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.08;0.08,-0.1;0.1,0.0199999999999998,0.0199999999999998,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.08;0.08,-0.04;0.04,0.04,0.04,0;0,0;0,0,0,0,92.0591015945758,2.49485276307234e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.08;0.08,-0.1;0.1,0.0199999999999998,0.0199999999999998,0;0,0;0,0,0,0,92.0591015945758,2.49485276307234e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.08;0.08,-0.04;0.04,0.04,0.04,0;0,0;0,0,0,0,104.093494625846,6.24202162207096e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
16,single_target_sanity,8,16,combined_int24,level2_rank1_fallback,low_confidence,0,medium,low,medium,low,0,0,0,0,0,0,1,1,0,0,0,-0.08;0.08,NaN;NaN,NaN,Inf,0;0,0.0045357009;0.0045357009,0.00453570090144688,0.00453570090144688,-2,140.225432497626,9.74380031436664e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,1,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.04;0.04,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.04;0.04,0,0,0;0,0;0,0,0,0,151.78630223938,2.57445252818712e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.06;0.06,0.02,0.02,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,ywork_int16_only,level2_rank1_fallback,low_confidence,0,medium,low,medium,low,0,0,0,0,0,0,1,1,0,0,0,-0.04;0.04,NaN;NaN,NaN,Inf,0;0,-0.00123336892;-0.00123336892,0.00123336891845632,0.00123336891845632,-2,91.9788389343907,2.51801349471996e-05,0,0,0,single_peak_in_scope,1,1,0,0,1,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.04;0.04,-0.06;0.06,0.02,0.02,0;0,0;0,0,0,0,91.9788389343907,2.51801349471996e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,0,0,1,1,1,0,0,0,-0.04;0.04,-0.12;0.12,0.0799999999999998,0.0799999999999998,0;0,0;0,0,0,0,104.014237429324,6.29923961303257e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
17,single_target_sanity,8,17,combined_int24,level2_rank1_fallback,low_confidence,0,medium,low,medium,low,0,0,0,0,0,0,1,1,0,0,0,-0.04;0.04,NaN;NaN,NaN,Inf,0;0,-0.00123336892;-0.00123336892,0.00123336891845632,0.00123336891845632,-2,140.140814478885,9.83918839024375e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,1,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
18,single_target_sanity,8,18,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.08;0.08,-0.08;0.08,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
18,single_target_sanity,8,18,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.08;0.08,-0.08;0.08,0,0,0;0,0;0,0,0,0,151.793122874695,2.57243172087036e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
18,single_target_sanity,8,18,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.08;0.08,-0.04;0.04,0.04,0.04,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,rank1_objective_flat
