obs_global_index,obs_id,chunk_id_assigned,total_chunks,run_tag,center_index,center_az,scenario_name,scenario_index,trial_id,planned_flag,completed_flag
798,cp08p00_medium_beta_coherent_t0018,78,120,formal_tps30,3,8,medium_beta_coherent,7,18,1,1
799,cp08p00_medium_beta_coherent_t0019,79,120,formal_tps30,3,8,medium_beta_coherent,7,19,1,1
800,cp08p00_medium_beta_coherent_t0020,80,120,formal_tps30,3,8,medium_beta_coherent,7,20,1,1
801,cp08p00_medium_beta_coherent_t0021,81,120,formal_tps30,3,8,medium_beta_coherent,7,21,1,1
802,cp08p00_medium_beta_coherent_t0022,82,120,formal_tps30,3,8,medium_beta_coherent,7,22,1,1
803,cp08p00_medium_beta_coherent_t0023,83,120,formal_tps30,3,8,medium_beta_coherent,7,23,1,1
804,cp08p00_medium_beta_coherent_t0024,84,120,formal_tps30,3,8,medium_beta_coherent,7,24,1,1
805,cp08p00_medium_beta_coherent_t0025,85,120,formal_tps30,3,8,medium_beta_coherent,7,25,1,1
806,cp08p00_medium_beta_coherent_t0026,86,120,formal_tps30,3,8,medium_beta_coherent,7,26,1,1
807,cp08p00_medium_beta_coherent_t0027,87,120,formal_tps30,3,8,medium_beta_coherent,7,27,1,1
808,cp08p00_medium_beta_coherent_t0028,88,120,formal_tps30,3,8,medium_beta_coherent,7,28,1,1
809,cp08p00_medium_beta_coherent_t0029,89,120,formal_tps30,3,8,medium_beta_coherent,7,29,1,1
810,cp08p00_medium_beta_coherent_t0030,90,120,formal_tps30,3,8,medium_beta_coherent,7,30,1,1
811,cp08p00_large_el_pair_t0001,91,120,formal_tps30,3,8,large_el_pair,8,1,1,1
812,cp08p00_large_el_pair_t0002,92,120,formal_tps30,3,8,large_el_pair,8,2,1,1
813,cp08p00_large_el_pair_t0003,93,120,formal_tps30,3,8,large_el_pair,8,3,1,1
814,cp08p00_large_el_pair_t0004,94,120,formal_tps30,3,8,large_el_pair,8,4,1,1
815,cp08p00_large_el_pair_t0005,95,120,formal_tps30,3,8,large_el_pair,8,5,1,1
816,cp08p00_large_el_pair_t0006,96,120,formal_tps30,3,8,large_el_pair,8,6,1,1
817,cp08p00_large_el_pair_t0007,97,120,formal_tps30,3,8,large_el_pair,8,7,1,1
818,cp08p00_large_el_pair_t0008,98,120,formal_tps30,3,8,large_el_pair,8,8,1,1
819,cp08p00_large_el_pair_t0009,99,120,formal_tps30,3,8,large_el_pair,8,9,1,1
820,cp08p00_large_el_pair_t0010,100,120,formal_tps30,3,8,large_el_pair,8,10,1,1
821,cp08p00_large_el_pair_t0011,101,120,formal_tps30,3,8,large_el_pair,8,11,1,1
822,cp08p00_large_el_pair_t0012,102,120,formal_tps30,3,8,large_el_pair,8,12,1,1
823,cp08p00_large_el_pair_t0013,103,120,formal_tps30,3,8,large_el_pair,8,13,1,1
824,cp08p00_large_el_pair_t0014,104,120,formal_tps30,3,8,large_el_pair,8,14,1,1
825,cp08p00_large_el_pair_t0015,105,120,formal_tps30,3,8,large_el_pair,8,15,1,1
826,cp08p00_large_el_pair_t0016,106,120,formal_tps30,3,8,large_el_pair,8,16,1,1
827,cp08p00_large_el_pair_t0017,107,120,formal_tps30,3,8,large_el_pair,8,17,1,1
828,cp08p00_large_el_pair_t0018,108,120,formal_tps30,3,8,large_el_pair,8,18,1,1
829,cp08p00_large_el_pair_t0019,109,120,formal_tps30,3,8,large_el_pair,8,19,1,1
830,cp08p00_large_el_pair_t0020,110,120,formal_tps30,3,8,large_el_pair,8,20,1,1
831,cp08p00_large_el_pair_t0021,111,120,formal_tps30,3,8,large_el_pair,8,21,1,1
832,cp08p00_large_el_pair_t0022,112,120,formal_tps30,3,8,large_el_pair,8,22,1,1
833,cp08p00_large_el_pair_t0023,113,120,formal_tps30,3,8,large_el_pair,8,23,1,1
834,cp08p00_large_el_pair_t0024,114,120,formal_tps30,3,8,large_el_pair,8,24,1,1
835,cp08p00_large_el_pair_t0025,115,120,formal_tps30,3,8,large_el_pair,8,25,1,1
836,cp08p00_large_el_pair_t0026,116,120,formal_tps30,3,8,large_el_pair,8,26,1,1
837,cp08p00_large_el_pair_t0027,117,120,formal_tps30,3,8,large_el_pair,8,27,1,1
838,cp08p00_large_el_pair_t0028,118,120,formal_tps30,3,8,large_el_pair,8,28,1,1
839,cp08p00_large_el_pair_t0029,119,120,formal_tps30,3,8,large_el_pair,8,29,1,1
840,cp08p00_large_el_pair_t0030,120,120,formal_tps30,3,8,large_el_pair,8,30,1,1
841,cp08p00_cache_boundary_center_t0001,1,120,formal_tps30,3,8,cache_boundary_center,9,1,1,1
842,cp08p00_cache_boundary_center_t0002,2,120,formal_tps30,3,8,cache_boundary_center,9,2,1,1
843,cp08p00_cache_boundary_center_t0003,3,120,formal_tps30,3,8,cache_boundary_center,9,3,1,1
844,cp08p00_cache_boundary_center_t0004,4,120,formal_tps30,3,8,cache_boundary_center,9,4,1,1
845,cp08p00_cache_boundary_center_t0005,5,120,formal_tps30,3,8,cache_boundary_center,9,5,1,1
846,cp08p00_cache_boundary_center_t0006,6,120,formal_tps30,3,8,cache_boundary_center,9,6,1,1
847,cp08p00_cache_boundary_center_t0007,7,120,formal_tps30,3,8,cache_boundary_center,9,7,1,1
848,cp08p00_cache_boundary_center_t0008,8,120,formal_tps30,3,8,cache_boundary_center,9,8,1,1
849,cp08p00_cache_boundary_center_t0009,9,120,formal_tps30,3,8,cache_boundary_center,9,9,1,1
850,cp08p00_cache_boundary_center_t0010,10,120,formal_tps30,3,8,cache_boundary_center,9,10,1,1
851,cp08p00_cache_boundary_center_t0011,11,120,formal_tps30,3,8,cache_boundary_center,9,11,1,1
852,cp08p00_cache_boundary_center_t0012,12,120,formal_tps30,3,8,cache_boundary_center,9,12,1,1
853,cp08p00_cache_boundary_center_t0013,13,120,formal_tps30,3,8,cache_boundary_center,9,13,1,1
854,cp08p00_cache_boundary_center_t0014,14,120,formal_tps30,3,8,cache_boundary_center,9,14,1,1
855,cp08p00_cache_boundary_center_t0015,15,120,formal_tps30,3,8,cache_boundary_center,9,15,1,1
856,cp08p00_cache_boundary_center_t0016,16,120,formal_tps30,3,8,cache_boundary_center,9,16,1,1
857,cp08p00_cache_boundary_center_t0017,17,120,formal_tps30,3,8,cache_boundary_center,9,17,1,1
858,cp08p00_cache_boundary_center_t0018,18,120,formal_tps30,3,8,cache_boundary_center,9,18,1,1
859,cp08p00_cache_boundary_center_t0019,19,120,formal_tps30,3,8,cache_boundary_center,9,19,1,1
860,cp08p00_cache_boundary_center_t0020,20,120,formal_tps30,3,8,cache_boundary_center,9,20,1,1
861,cp08p00_cache_boundary_center_t0021,21,120,formal_tps30,3,8,cache_boundary_center,9,21,1,1
862,cp08p00_cache_boundary_center_t0022,22,120,formal_tps30,3,8,cache_boundary_center,9,22,1,1
863,cp08p00_cache_boundary_center_t0023,23,120,formal_tps30,3,8,cache_boundary_center,9,23,1,1
864,cp08p00_cache_boundary_center_t0024,24,120,formal_tps30,3,8,cache_boundary_center,9,24,1,1
865,cp08p00_cache_boundary_center_t0025,25,120,formal_tps30,3,8,cache_boundary_center,9,25,1,1
866,cp08p00_cache_boundary_center_t0026,26,120,formal_tps30,3,8,cache_boundary_center,9,26,1,1
867,cp08p00_cache_boundary_center_t0027,27,120,formal_tps30,3,8,cache_boundary_center,9,27,1,1
868,cp08p00_cache_boundary_center_t0028,28,120,formal_tps30,3,8,cache_boundary_center,9,28,1,1
869,cp08p00_cache_boundary_center_t0029,29,120,formal_tps30,3,8,cache_boundary_center,9,29,1,1
870,cp08p00_cache_boundary_center_t0030,30,120,formal_tps30,3,8,cache_boundary_center,9,30,1,1
871,cp08p00_low_margin_score_gap_t0001,31,120,formal_tps30,3,8,low_margin_score_gap,10,1,1,1
872,cp08p00_low_margin_score_gap_t0002,32,120,formal_tps30,3,8,low_margin_score_gap,10,2,1,1
873,cp08p00_low_margin_score_gap_t0003,33,120,formal_tps30,3,8,low_margin_score_gap,10,3,1,1
874,cp08p00_low_margin_score_gap_t0004,34,120,formal_tps30,3,8,low_margin_score_gap,10,4,1,1
875,cp08p00_low_margin_score_gap_t0005,35,120,formal_tps30,3,8,low_margin_score_gap,10,5,1,1
876,cp08p00_low_margin_score_gap_t0006,36,120,formal_tps30,3,8,low_margin_score_gap,10,6,1,1
877,cp08p00_low_margin_score_gap_t0007,37,120,formal_tps30,3,8,low_margin_score_gap,10,7,1,1
878,cp08p00_low_margin_score_gap_t0008,38,120,formal_tps30,3,8,low_margin_score_gap,10,8,1,1
879,cp08p00_low_margin_score_gap_t0009,39,120,formal_tps30,3,8,low_margin_score_gap,10,9,1,1
880,cp08p00_low_margin_score_gap_t0010,40,120,formal_tps30,3,8,low_margin_score_gap,10,10,1,1
881,cp08p00_low_margin_score_gap_t0011,41,120,formal_tps30,3,8,low_margin_score_gap,10,11,1,1
882,cp08p00_low_margin_score_gap_t0012,42,120,formal_tps30,3,8,low_margin_score_gap,10,12,1,1
883,cp08p00_low_margin_score_gap_t0013,43,120,formal_tps30,3,8,low_margin_score_gap,10,13,1,1
884,cp08p00_low_margin_score_gap_t0014,44,120,formal_tps30,3,8,low_margin_score_gap,10,14,1,1
885,cp08p00_low_margin_score_gap_t0015,45,120,formal_tps30,3,8,low_margin_score_gap,10,15,1,1
886,cp08p00_low_margin_score_gap_t0016,46,120,formal_tps30,3,8,low_margin_score_gap,10,16,1,1
887,cp08p00_low_margin_score_gap_t0017,47,120,formal_tps30,3,8,low_margin_score_gap,10,17,1,1
888,cp08p00_low_margin_score_gap_t0018,48,120,formal_tps30,3,8,low_margin_score_gap,10,18,1,1
889,cp08p00_low_margin_score_gap_t0019,49,120,formal_tps30,3,8,low_margin_score_gap,10,19,1,1
890,cp08p00_low_margin_score_gap_t0020,50,120,formal_tps30,3,8,low_margin_score_gap,10,20,1,1
891,cp08p00_low_margin_score_gap_t0021,51,120,formal_tps30,3,8,low_margin_score_gap,10,21,1,1
892,cp08p00_low_margin_score_gap_t0022,52,120,formal_tps30,3,8,low_margin_score_gap,10,22,1,1
893,cp08p00_low_margin_score_gap_t0023,53,120,formal_tps30,3,8,low_margin_score_gap,10,23,1,1
894,cp08p00_low_margin_score_gap_t0024,54,120,formal_tps30,3,8,low_margin_score_gap,10,24,1,1
895,cp08p00_low_margin_score_gap_t0025,55,120,formal_tps30,3,8,low_margin_score_gap,10,25,1,1
896,cp08p00_low_margin_score_gap_t0026,56,120,formal_tps30,3,8,low_margin_score_gap,10,26,1,1
897,cp08p00_low_margin_score_gap_t0027,57,120,formal_tps30,3,8,low_margin_score_gap,10,27,1,1
898,cp08p00_low_margin_score_gap_t0028,58,120,formal_tps30,3,8,low_margin_score_gap,10,28,1,1
899,cp08p00_low_margin_score_gap_t0029,59,120,formal_tps30,3,8,low_margin_score_gap,10,29,1,1
900,cp08p00_low_margin_score_gap_t0030,60,120,formal_tps30,3,8,low_margin_score_gap,10,30,1,1
901,cp15p00_easy_noncoherent_t0001,61,120,formal_tps30,4,15,easy_noncoherent,1,1,1,1
902,cp15p00_easy_noncoherent_t0002,62,120,formal_tps30,4,15,easy_noncoherent,1,2,1,1
903,cp15p00_easy_noncoherent_t0003,63,120,formal_tps30,4,15,easy_noncoherent,1,3,1,1
904,cp15p00_easy_noncoherent_t0004,64,120,formal_tps30,4,15,easy_noncoherent,1,4,1,1
905,cp15p00_easy_noncoherent_t0005,65,120,formal_tps30,4,15,easy_noncoherent,1,5,1,1
906,cp15p00_easy_noncoherent_t0006,66,120,formal_tps30,4,15,easy_noncoherent,1,6,1,1
907,cp15p00_easy_noncoherent_t0007,67,120,formal_tps30,4,15,easy_noncoherent,1,7,1,1
908,cp15p00_easy_noncoherent_t0008,68,120,formal_tps30,4,15,easy_noncoherent,1,8,1,1
909,cp15p00_easy_noncoherent_t0009,69,120,formal_tps30,4,15,easy_noncoherent,1,9,1,1
910,cp15p00_easy_noncoherent_t0010,70,120,formal_tps30,4,15,easy_noncoherent,1,10,1,1
911,cp15p00_easy_noncoherent_t0011,71,120,formal_tps30,4,15,easy_noncoherent,1,11,1,1
912,cp15p00_easy_noncoherent_t0012,72,120,formal_tps30,4,15,easy_noncoherent,1,12,1,1
913,cp15p00_easy_noncoherent_t0013,73,120,formal_tps30,4,15,easy_noncoherent,1,13,1,1
914,cp15p00_easy_noncoherent_t0014,74,120,formal_tps30,4,15,easy_noncoherent,1,14,1,1
915,cp15p00_easy_noncoherent_t0015,75,120,formal_tps30,4,15,easy_noncoherent,1,15,1,1
916,cp15p00_easy_noncoherent_t0016,76,120,formal_tps30,4,15,easy_noncoherent,1,16,1,1
917,cp15p00_easy_noncoherent_t0017,77,120,formal_tps30,4,15,easy_noncoherent,1,17,1,1
918,cp15p00_easy_noncoherent_t0018,78,120,formal_tps30,4,15,easy_noncoherent,1,18,1,1
919,cp15p00_easy_noncoherent_t0019,79,120,formal_tps30,4,15,easy_noncoherent,1,19,1,1
920,cp15p00_easy_noncoherent_t0020,80,120,formal_tps30,4,15,easy_noncoherent,1,20,1,1
921,cp15p00_easy_noncoherent_t0021,81,120,formal_tps30,4,15,easy_noncoherent,1,21,1,1
922,cp15p00_easy_noncoherent_t0022,82,120,formal_tps30,4,15,easy_noncoherent,1,22,1,1
923,cp15p00_easy_noncoherent_t0023,83,120,formal_tps30,4,15,easy_noncoherent,1,23,1,1
924,cp15p00_easy_noncoherent_t0024,84,120,formal_tps30,4,15,easy_noncoherent,1,24,1,1
925,cp15p00_easy_noncoherent_t0025,85,120,formal_tps30,4,15,easy_noncoherent,1,25,1,1
926,cp15p00_easy_noncoherent_t0026,86,120,formal_tps30,4,15,easy_noncoherent,1,26,1,1
927,cp15p00_easy_noncoherent_t0027,87,120,formal_tps30,4,15,easy_noncoherent,1,27,1,1
928,cp15p00_easy_noncoherent_t0028,88,120,formal_tps30,4,15,easy_noncoherent,1,28,1,1
929,cp15p00_easy_noncoherent_t0029,89,120,formal_tps30,4,15,easy_noncoherent,1,29,1,1
930,cp15p00_easy_noncoherent_t0030,90,120,formal_tps30,4,15,easy_noncoherent,1,30,1,1
931,cp15p00_strong_coherent_t0001,91,120,formal_tps30,4,15,strong_coherent,2,1,1,1
932,cp15p00_strong_coherent_t0002,92,120,formal_tps30,4,15,strong_coherent,2,2,1,1
933,cp15p00_strong_coherent_t0003,93,120,formal_tps30,4,15,strong_coherent,2,3,1,1
934,cp15p00_strong_coherent_t0004,94,120,formal_tps30,4,15,strong_coherent,2,4,1,1
935,cp15p00_strong_coherent_t0005,95,120,formal_tps30,4,15,strong_coherent,2,5,1,1
936,cp15p00_strong_coherent_t0006,96,120,formal_tps30,4,15,strong_coherent,2,6,1,1
937,cp15p00_strong_coherent_t0007,97,120,formal_tps30,4,15,strong_coherent,2,7,1,1
938,cp15p00_strong_coherent_t0008,98,120,formal_tps30,4,15,strong_coherent,2,8,1,1
939,cp15p00_strong_coherent_t0009,99,120,formal_tps30,4,15,strong_coherent,2,9,1,1
940,cp15p00_strong_coherent_t0010,100,120,formal_tps30,4,15,strong_coherent,2,10,1,1
941,cp15p00_strong_coherent_t0011,101,120,formal_tps30,4,15,strong_coherent,2,11,1,1
942,cp15p00_strong_coherent_t0012,102,120,formal_tps30,4,15,strong_coherent,2,12,1,1
943,cp15p00_strong_coherent_t0013,103,120,formal_tps30,4,15,strong_coherent,2,13,1,1
944,cp15p00_strong_coherent_t0014,104,120,formal_tps30,4,15,strong_coherent,2,14,1,1
945,cp15p00_strong_coherent_t0015,105,120,formal_tps30,4,15,strong_coherent,2,15,1,1
946,cp15p00_strong_coherent_t0016,106,120,formal_tps30,4,15,strong_coherent,2,16,1,1
947,cp15p00_strong_coherent_t0017,107,120,formal_tps30,4,15,strong_coherent,2,17,1,1
948,cp15p00_strong_coherent_t0018,108,120,formal_tps30,4,15,strong_coherent,2,18,1,1
949,cp15p00_strong_coherent_t0019,109,120,formal_tps30,4,15,strong_coherent,2,19,1,1
950,cp15p00_strong_coherent_t0020,110,120,formal_tps30,4,15,strong_coherent,2,20,1,1
951,cp15p00_strong_coherent_t0021,111,120,formal_tps30,4,15,strong_coherent,2,21,1,1
952,cp15p00_strong_coherent_t0022,112,120,formal_tps30,4,15,strong_coherent,2,22,1,1
953,cp15p00_strong_coherent_t0023,113,120,formal_tps30,4,15,strong_coherent,2,23,1,1
954,cp15p00_strong_coherent_t0024,114,120,formal_tps30,4,15,strong_coherent,2,24,1,1
955,cp15p00_strong_coherent_t0025,115,120,formal_tps30,4,15,strong_coherent,2,25,1,1
956,cp15p00_strong_coherent_t0026,116,120,formal_tps30,4,15,strong_coherent,2,26,1,1
957,cp15p00_strong_coherent_t0027,117,120,formal_tps30,4,15,strong_coherent,2,27,1,1
958,cp15p00_strong_coherent_t0028,118,120,formal_tps30,4,15,strong_coherent,2,28,1,1
959,cp15p00_strong_coherent_t0029,119,120,formal_tps30,4,15,strong_coherent,2,29,1,1
960,cp15p00_strong_coherent_t0030,120,120,formal_tps30,4,15,strong_coherent,2,30,1,1
961,cp15p00_hard_phase_t0001,1,120,formal_tps30,4,15,hard_phase,3,1,1,1
962,cp15p00_hard_phase_t0002,2,120,formal_tps30,4,15,hard_phase,3,2,1,1
963,cp15p00_hard_phase_t0003,3,120,formal_tps30,4,15,hard_phase,3,3,1,1
964,cp15p00_hard_phase_t0004,4,120,formal_tps30,4,15,hard_phase,3,4,1,1
965,cp15p00_hard_phase_t0005,5,120,formal_tps30,4,15,hard_phase,3,5,1,1
966,cp15p00_hard_phase_t0006,6,120,formal_tps30,4,15,hard_phase,3,6,1,1
967,cp15p00_hard_phase_t0007,7,120,formal_tps30,4,15,hard_phase,3,7,1,1
968,cp15p00_hard_phase_t0008,8,120,formal_tps30,4,15,hard_phase,3,8,1,1
969,cp15p00_hard_phase_t0009,9,120,formal_tps30,4,15,hard_phase,3,9,1,1
970,cp15p00_hard_phase_t0010,10,120,formal_tps30,4,15,hard_phase,3,10,1,1
971,cp15p00_hard_phase_t0011,11,120,formal_tps30,4,15,hard_phase,3,11,1,1
972,cp15p00_hard_phase_t0012,12,120,formal_tps30,4,15,hard_phase,3,12,1,1
973,cp15p00_hard_phase_t0013,13,120,formal_tps30,4,15,hard_phase,3,13,1,1
974,cp15p00_hard_phase_t0014,14,120,formal_tps30,4,15,hard_phase,3,14,1,1
975,cp15p00_hard_phase_t0015,15,120,formal_tps30,4,15,hard_phase,3,15,1,1
976,cp15p00_hard_phase_t0016,16,120,formal_tps30,4,15,hard_phase,3,16,1,1
977,cp15p00_hard_phase_t0017,17,120,formal_tps30,4,15,hard_phase,3,17,1,1
978,cp15p00_hard_phase_t0018,18,120,formal_tps30,4,15,hard_phase,3,18,1,1
979,cp15p00_hard_phase_t0019,19,120,formal_tps30,4,15,hard_phase,3,19,1,1
980,cp15p00_hard_phase_t0020,20,120,formal_tps30,4,15,hard_phase,3,20,1,1
981,cp15p00_hard_phase_t0021,21,120,formal_tps30,4,15,hard_phase,3,21,1,1
982,cp15p00_hard_phase_t0022,22,120,formal_tps30,4,15,hard_phase,3,22,1,1
983,cp15p00_hard_phase_t0023,23,120,formal_tps30,4,15,hard_phase,3,23,1,1
984,cp15p00_hard_phase_t0024,24,120,formal_tps30,4,15,hard_phase,3,24,1,1
985,cp15p00_hard_phase_t0025,25,120,formal_tps30,4,15,hard_phase,3,25,1,1
986,cp15p00_hard_phase_t0026,26,120,formal_tps30,4,15,hard_phase,3,26,1,1
987,cp15p00_hard_phase_t0027,27,120,formal_tps30,4,15,hard_phase,3,27,1,1
988,cp15p00_hard_phase_t0028,28,120,formal_tps30,4,15,hard_phase,3,28,1,1
989,cp15p00_hard_phase_t0029,29,120,formal_tps30,4,15,hard_phase,3,29,1,1
990,cp15p00_hard_phase_t0030,30,120,formal_tps30,4,15,hard_phase,3,30,1,1
991,cp15p00_weak_secondary_t0001,31,120,formal_tps30,4,15,weak_secondary,4,1,1,1
992,cp15p00_weak_secondary_t0002,32,120,formal_tps30,4,15,weak_secondary,4,2,1,1
993,cp15p00_weak_secondary_t0003,33,120,formal_tps30,4,15,weak_secondary,4,3,1,1
994,cp15p00_weak_secondary_t0004,34,120,formal_tps30,4,15,weak_secondary,4,4,1,1
995,cp15p00_weak_secondary_t0005,35,120,formal_tps30,4,15,weak_secondary,4,5,1,1
996,cp15p00_weak_secondary_t0006,36,120,formal_tps30,4,15,weak_secondary,4,6,1,1
997,cp15p00_weak_secondary_t0007,37,120,formal_tps30,4,15,weak_secondary,4,7,1,1
998,cp15p00_weak_secondary_t0008,38,120,formal_tps30,4,15,weak_secondary,4,8,1,1
999,cp15p00_weak_secondary_t0009,39,120,formal_tps30,4,15,weak_secondary,4,9,1,1
1000,cp15p00_weak_secondary_t0010,40,120,formal_tps30,4,15,weak_secondary,4,10,1,1
1001,cp15p00_weak_secondary_t0011,41,120,formal_tps30,4,15,weak_secondary,4,11,1,1
1002,cp15p00_weak_secondary_t0012,42,120,formal_tps30,4,15,weak_secondary,4,12,1,1
1003,cp15p00_weak_secondary_t0013,43,120,formal_tps30,4,15,weak_secondary,4,13,1,1
1004,cp15p00_weak_secondary_t0014,44,120,formal_tps30,4,15,weak_secondary,4,14,1,1
1005,cp15p00_weak_secondary_t0015,45,120,formal_tps30,4,15,weak_secondary,4,15,1,1
1006,cp15p00_weak_secondary_t0016,46,120,formal_tps30,4,15,weak_secondary,4,16,1,1
1007,cp15p00_weak_secondary_t0017,47,120,formal_tps30,4,15,weak_secondary,4,17,1,1
1008,cp15p00_weak_secondary_t0018,48,120,formal_tps30,4,15,weak_secondary,4,18,1,1
1009,cp15p00_weak_secondary_t0019,49,120,formal_tps30,4,15,weak_secondary,4,19,1,1
1010,cp15p00_weak_secondary_t0020,50,120,formal_tps30,4,15,weak_secondary,4,20,1,1
1011,cp15p00_weak_secondary_t0021,51,120,formal_tps30,4,15,weak_secondary,4,21,1,1
1012,cp15p00_weak_secondary_t0022,52,120,formal_tps30,4,15,weak_secondary,4,22,1,1
1013,cp15p00_weak_secondary_t0023,53,120,formal_tps30,4,15,weak_secondary,4,23,1,1
1014,cp15p00_weak_secondary_t0024,54,120,formal_tps30,4,15,weak_secondary,4,24,1,1
1015,cp15p00_weak_secondary_t0025,55,120,formal_tps30,4,15,weak_secondary,4,25,1,1
1016,cp15p00_weak_secondary_t0026,56,120,formal_tps30,4,15,weak_secondary,4,26,1,1
1017,cp15p00_weak_secondary_t0027,57,120,formal_tps30,4,15,weak_secondary,4,27,1,1
1018,cp15p00_weak_secondary_t0028,58,120,formal_tps30,4,15,weak_secondary,4,28,1,1
1019,cp15p00_weak_secondary_t0029,59,120,formal_tps30,4,15,weak_secondary,4,29,1,1
1020,cp15p00_weak_secondary_t0030,60,120,formal_tps30,4,15,weak_secondary,4,30,1,1
1021,cp15p00_low_snr_hard_t0001,61,120,formal_tps30,4,15,low_snr_hard,5,1,1,1
1022,cp15p00_low_snr_hard_t0002,62,120,formal_tps30,4,15,low_snr_hard,5,2,1,1
1023,cp15p00_low_snr_hard_t0003,63,120,formal_tps30,4,15,low_snr_hard,5,3,1,1
1024,cp15p00_low_snr_hard_t0004,64,120,formal_tps30,4,15,low_snr_hard,5,4,1,1
1025,cp15p00_low_snr_hard_t0005,65,120,formal_tps30,4,15,low_snr_hard,5,5,1,1
1026,cp15p00_low_snr_hard_t0006,66,120,formal_tps30,4,15,low_snr_hard,5,6,1,1
1027,cp15p00_low_snr_hard_t0007,67,120,formal_tps30,4,15,low_snr_hard,5,7,1,1
1028,cp15p00_low_snr_hard_t0008,68,120,formal_tps30,4,15,low_snr_hard,5,8,1,1
1029,cp15p00_low_snr_hard_t0009,69,120,formal_tps30,4,15,low_snr_hard,5,9,1,1
1030,cp15p00_low_snr_hard_t0010,70,120,formal_tps30,4,15,low_snr_hard,5,10,1,1
1031,cp15p00_low_snr_hard_t0011,71,120,formal_tps30,4,15,low_snr_hard,5,11,1,1
1032,cp15p00_low_snr_hard_t0012,72,120,formal_tps30,4,15,low_snr_hard,5,12,1,1
1033,cp15p00_low_snr_hard_t0013,73,120,formal_tps30,4,15,low_snr_hard,5,13,1,1
1034,cp15p00_low_snr_hard_t0014,74,120,formal_tps30,4,15,low_snr_hard,5,14,1,1
1035,cp15p00_low_snr_hard_t0015,75,120,formal_tps30,4,15,low_snr_hard,5,15,1,1
1036,cp15p00_low_snr_hard_t0016,76,120,formal_tps30,4,15,low_snr_hard,5,16,1,1
1037,cp15p00_low_snr_hard_t0017,77,120,formal_tps30,4,15,low_snr_hard,5,17,1,1
1038,cp15p00_low_snr_hard_t0018,78,120,formal_tps30,4,15,low_snr_hard,5,18,1,1
1039,cp15p00_low_snr_hard_t0019,79,120,formal_tps30,4,15,low_snr_hard,5,19,1,1
1040,cp15p00_low_snr_hard_t0020,80,120,formal_tps30,4,15,low_snr_hard,5,20,1,1
1041,cp15p00_low_snr_hard_t0021,81,120,formal_tps30,4,15,low_snr_hard,5,21,1,1
1042,cp15p00_low_snr_hard_t0022,82,120,formal_tps30,4,15,low_snr_hard,5,22,1,1
1043,cp15p00_low_snr_hard_t0023,83,120,formal_tps30,4,15,low_snr_hard,5,23,1,1
1044,cp15p00_low_snr_hard_t0024,84,120,formal_tps30,4,15,low_snr_hard,5,24,1,1
1045,cp15p00_low_snr_hard_t0025,85,120,formal_tps30,4,15,low_snr_hard,5,25,1,1
1046,cp15p00_low_snr_hard_t0026,86,120,formal_tps30,4,15,low_snr_hard,5,26,1,1
1047,cp15p00_low_snr_hard_t0027,87,120,formal_tps30,4,15,low_snr_hard,5,27,1,1
1048,cp15p00_low_snr_hard_t0028,88,120,formal_tps30,4,15,low_snr_hard,5,28,1,1
1049,cp15p00_low_snr_hard_t0029,89,120,formal_tps30,4,15,low_snr_hard,5,29,1,1
1050,cp15p00_low_snr_hard_t0030,90,120,formal_tps30,4,15,low_snr_hard,5,30,1,1
1051,cp15p00_near_tie_close_sep_t0001,91,120,formal_tps30,4,15,near_tie_close_sep,6,1,1,1
1052,cp15p00_near_tie_close_sep_t0002,92,120,formal_tps30,4,15,near_tie_close_sep,6,2,1,1
1053,cp15p00_near_tie_close_sep_t0003,93,120,formal_tps30,4,15,near_tie_close_sep,6,3,1,1
1054,cp15p00_near_tie_close_sep_t0004,94,120,formal_tps30,4,15,near_tie_close_sep,6,4,1,1
1055,cp15p00_near_tie_close_sep_t0005,95,120,formal_tps30,4,15,near_tie_close_sep,6,5,1,1
1056,cp15p00_near_tie_close_sep_t0006,96,120,formal_tps30,4,15,near_tie_close_sep,6,6,1,1
1057,cp15p00_near_tie_close_sep_t0007,97,120,formal_tps30,4,15,near_tie_close_sep,6,7,1,1
1058,cp15p00_near_tie_close_sep_t0008,98,120,formal_tps30,4,15,near_tie_close_sep,6,8,1,1
1059,cp15p00_near_tie_close_sep_t0009,99,120,formal_tps30,4,15,near_tie_close_sep,6,9,1,1
1060,cp15p00_near_tie_close_sep_t0010,100,120,formal_tps30,4,15,near_tie_close_sep,6,10,1,1
1061,cp15p00_near_tie_close_sep_t0011,101,120,formal_tps30,4,15,near_tie_close_sep,6,11,1,1
1062,cp15p00_near_tie_close_sep_t0012,102,120,formal_tps30,4,15,near_tie_close_sep,6,12,1,1
1063,cp15p00_near_tie_close_sep_t0013,103,120,formal_tps30,4,15,near_tie_close_sep,6,13,1,1
1064,cp15p00_near_tie_close_sep_t0014,104,120,formal_tps30,4,15,near_tie_close_sep,6,14,1,1
1065,cp15p00_near_tie_close_sep_t0015,105,120,formal_tps30,4,15,near_tie_close_sep,6,15,1,1
1066,cp15p00_near_tie_close_sep_t0016,106,120,formal_tps30,4,15,near_tie_close_sep,6,16,1,1
1067,cp15p00_near_tie_close_sep_t0017,107,120,formal_tps30,4,15,near_tie_close_sep,6,17,1,1
