trial_index,scenario_trial_index,rng_seed,gate_mode,backend_mode,scenario_name,SNR_dB,target_count,az_sep_deg,beta,rho,phase_deg,frontend_state,frontend_boundary_unreliable_flag,az_truth,el_truth,route_name,status,confidence,az_est,el_est,reject_reason,success,safe,false_high,false_split,boundary_missed,low_confidence,boundary_unreliable,out_of_scope_reject,az_error_mean,el_error_mean,az_error_max,el_error_max,eval_failure_reason,common_el_gate_mode_debug,common_el_proxy_flag,selected_common_el_gate_pass,rank1_without_common_el_gate_pass,rank1_refocus_consensus_gate_pass,rank1_refocus_pair_error_deg,rank1_refocus_pair_agree_tol_deg,low_cost_boundary_flag,boundary_unreliable_flag_debug,music_peak_count,music_peak_sep_deg,music_peak2_ratio,music_reliable_flag,music_failure_reason,refocus_route_reliable,refocus_score,refocus_score_gap,refocus_peak_sharpness,refocus_best_az_pair,common_el_proxy_failure_reason,rank1_route_reliable,rank1_score,rank1_score_gap,rank1_residual,rank1_best_az_pair,rank1_failure_reason,rank1_truth_az_error,refocus_truth_az_error,truth_pair_in_rank1_top1,truth_pair_in_rank1_top3,truth_pair_in_rank1_top5,truth_pair_in_refocus_top1,truth_pair_in_refocus_top3,truth_pair_in_refocus_top5,rank1_candidate_correct_but_rejected,refocus_candidate_correct_but_rejected,final_step87_route,final_confidence_flag,final_failure_reason,runtime_sec
2118,706,917407,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,3.26012794920417e-07,0.469857718741022,0.0497134842328507,[-0.16 0.12],refocus_sharpness_below_proxy_gate,1,3.26012794920417e-07,0.469857718741022,3.26012794920417e-07,[-0.16 0.12],ok,0.0800000000000125,0.0800000000000125,0,1,1,0,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2418779
2119,707,917408,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.27492711426451e-06,0.0271519487232792,0.0500447825314048,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,1.27492711426451e-06,0.0271519487232792,1.27492711426451e-06,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2423353
2120,707,917408,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.22 0.18],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0200000000000102,0,0.0200000000000102,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.27492711426451e-06,0.0271519487232792,0.0500447825314048,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,1.27492711426451e-06,0.0271519487232792,1.27492711426451e-06,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0375858
2121,707,917408,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.22 0.18],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0200000000000102,0,0.0200000000000102,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.27492711426451e-06,0.0271519487232792,0.0500447825314048,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,1.27492711426451e-06,0.0271519487232792,1.27492711426451e-06,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0347521
2122,708,917409,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,4.90860071703583e-07,0.141123680323152,0.0493353798336942,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,4.90860071703583e-07,0.141123680323152,4.90860071703583e-07,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2447895
2123,708,917409,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,4.90860071703583e-07,0.141123680323152,0.0493353798336942,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,4.90860071703583e-07,0.141123680323152,4.90860071703583e-07,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2791053
2124,708,917409,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,4.90860071703583e-07,0.141123680323152,0.0493353798336942,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,4.90860071703583e-07,0.141123680323152,4.90860071703583e-07,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2655429
2125,709,917410,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,8.75658553791509e-07,0.147208010638666,0.0493783510374668,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,8.75658553791509e-07,0.147208010638666,8.75658553791509e-07,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2747898
2126,709,917410,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,8.75658553791509e-07,0.147208010638666,0.0493783510374668,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,8.75658553791509e-07,0.147208010638666,8.75658553791509e-07,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2705209
2127,709,917410,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,8.75658553791509e-07,0.147208010638666,0.0493783510374668,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,8.75658553791509e-07,0.147208010638666,8.75658553791509e-07,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2449302
2128,710,917411,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,6.97608091831436e-07,0.211489344592075,0.0504135517111458,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,6.97608091831436e-07,0.211489344592075,6.97608091831436e-07,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.268648
2129,710,917411,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.24 0.2],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,6.97608091831436e-07,0.211489344592075,0.0504135517111458,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,6.97608091831436e-07,0.211489344592075,6.97608091831436e-07,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0376511
2130,710,917411,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.24 0.2],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,6.97608091831436e-07,0.211489344592075,0.0504135517111458,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,6.97608091831436e-07,0.211489344592075,6.97608091831436e-07,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0390646
2131,711,917412,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.64629274369933e-06,0.0279963025951782,0.0504383643081937,[-0.18 0.14],refocus_sharpness_below_proxy_gate,1,2.64629274369933e-06,0.0279963025951782,2.64629274369933e-06,[-0.18 0.14],ok,0.0600000000000023,0.0600000000000023,0,1,1,0,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2471467
2132,711,917412,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.18 0.14],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0400000000000063,0,0.0600000000000023,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.64629274369933e-06,0.0279963025951782,0.0504383643081937,[-0.18 0.14],refocus_sharpness_below_proxy_gate,1,2.64629274369933e-06,0.0279963025951782,2.64629274369933e-06,[-0.18 0.14],ok,0.0600000000000023,0.0600000000000023,0,1,1,0,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0371771
2133,711,917412,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.18 0.14],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0400000000000063,0,0.0600000000000023,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.64629274369933e-06,0.0279963025951782,0.0504383643081937,[-0.18 0.14],refocus_sharpness_below_proxy_gate,1,2.64629274369933e-06,0.0279963025951782,2.64629274369933e-06,[-0.18 0.14],ok,0.0600000000000023,0.0600000000000023,0,1,1,0,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.036051
2134,712,917413,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,9.96523476985551e-07,0.0756563718128056,0.0506049851236869,[-0.26 0.22],refocus_sharpness_below_proxy_gate,1,9.96523476985551e-07,0.0756563718128056,9.96523476985551e-07,[-0.26 0.22],ok,0.0600000000000023,0.0600000000000023,0,1,1,0,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2365829
2135,712,917413,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.26 0.22],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0400000000000063,0,0.0600000000000023,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,9.96523476985551e-07,0.0756563718128056,0.0506049851236869,[-0.26 0.22],refocus_sharpness_below_proxy_gate,1,9.96523476985551e-07,0.0756563718128056,9.96523476985551e-07,[-0.26 0.22],ok,0.0600000000000023,0.0600000000000023,0,1,1,0,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0349964
2136,712,917413,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.26 0.22],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0400000000000063,0,0.0600000000000023,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,9.96523476985551e-07,0.0756563718128056,0.0506049851236869,[-0.26 0.22],refocus_sharpness_below_proxy_gate,1,9.96523476985551e-07,0.0756563718128056,9.96523476985551e-07,[-0.26 0.22],ok,0.0600000000000023,0.0600000000000023,0,1,1,0,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0356763
2137,713,917414,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.1611842708693e-06,0.0806872871352453,0.0506131610752244,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,1.1611842708693e-06,0.0806872871352453,1.1611842708693e-06,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2405765
2138,713,917414,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.2 0.16],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.1611842708693e-06,0.0806872871352453,0.0506131610752244,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,1.1611842708693e-06,0.0806872871352453,1.1611842708693e-06,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0358427
2139,713,917414,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.2 0.16],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.1611842708693e-06,0.0806872871352453,0.0506131610752244,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,1.1611842708693e-06,0.0806872871352453,1.1611842708693e-06,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0340467
2140,714,917415,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,9.76114192565e-07,0.0168796772465927,0.049886193950335,[-0.14 0.1],refocus_sharpness_below_proxy_gate,1,9.76114192565e-07,0.0168796772465927,9.76114192565e-07,[-0.14 0.1],ok,0.0999999999999943,0.0999999999999943,0,1,1,0,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.237886
2141,714,917415,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,9.76114192565e-07,0.0168796772465927,0.049886193950335,[-0.14 0.1],refocus_sharpness_below_proxy_gate,1,9.76114192565e-07,0.0168796772465927,9.76114192565e-07,[-0.14 0.1],ok,0.0999999999999943,0.0999999999999943,0,1,1,0,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2448395
2142,714,917415,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],boundary_unreliable,rejected,low,[],[],boundary_unreliable,0,1,0,0,0,1,1,0,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,0,0.12,1,1,1,NaN,0,0,peak_count_lt_2,1,9.76114192565e-07,0.0168796772465927,0.049886193950335,[-0.14 0.1],refocus_sharpness_below_proxy_gate,1,9.76114192565e-07,0.0168796772465927,9.76114192565e-07,[-0.14 0.1],ok,0.0999999999999943,0.0999999999999943,0,1,1,0,1,1,1,1,boundary_unreliable,low,boundary_unreliable,0.2427454
2143,715,917416,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,9.6951385986621e-07,0.165324900820294,0.0505352265494847,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,9.6951385986621e-07,0.165324900820294,9.6951385986621e-07,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2385745
2144,715,917416,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.2 0.16],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,9.6951385986621e-07,0.165324900820294,0.0505352265494847,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,9.6951385986621e-07,0.165324900820294,9.6951385986621e-07,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0344491
2145,715,917416,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.2 0.16],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,9.6951385986621e-07,0.165324900820294,0.0505352265494847,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,9.6951385986621e-07,0.165324900820294,9.6951385986621e-07,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0352907
2146,716,917417,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.58642535138105e-06,0.0255567736996546,0.0501260020538386,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,2.58642535138105e-06,0.0255567736996546,2.58642535138105e-06,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2439626
2147,716,917417,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.22 0.18],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0200000000000102,0,0.0200000000000102,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.58642535138105e-06,0.0255567736996546,0.0501260020538386,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,2.58642535138105e-06,0.0255567736996546,2.58642535138105e-06,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.036891
2148,716,917417,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.22 0.18],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0200000000000102,0,0.0200000000000102,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.58642535138105e-06,0.0255567736996546,0.0501260020538386,[-0.22 0.18],refocus_sharpness_below_proxy_gate,1,2.58642535138105e-06,0.0255567736996546,2.58642535138105e-06,[-0.22 0.18],ok,0.0200000000000102,0.0200000000000102,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0357869
2149,717,917418,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,744811904.181852,0.0503513170559805,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,0,744811904.181852,0,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2364061
2150,717,917418,rank1_reliable_without_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.24 0.2],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,744811904.181852,0.0503513170559805,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,0,744811904.181852,0,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0359567
2151,717,917418,rank1_refocus_consensus_gate,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],common_el_rank1_refocus,success,medium,[-0.24 0.2],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.019999999999996,0,0.039999999999992,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,744811904.181852,0.0503513170559805,[-0.24 0.2],refocus_sharpness_below_proxy_gate,1,0,744811904.181852,0,[-0.24 0.2],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0369847
2152,718,917419,current_common_el_proxy,step87_reference,medium_beta_pair,8,2,0.4,0.8,1,0,single_peak_in_scope,0,[-0.2 0.2],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,6.55737348333869e-07,0.229005372684624,0.0503753633611608,[-0.2 0.16],refocus_sharpness_below_proxy_gate,1,6.55737348333869e-07,0.229005372684624,6.55737348333869e-07,[-0.2 0.16],ok,0.039999999999992,0.039999999999992,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2355704
