requested_center_az,actual_center_az,selected_center_column,delta_az,el,max_abs_a_error,rel_a_error,max_abs_G_error,rel_G_error,phase_aligned_rel_a_error,phase_aligned_rel_G_error,cache_miss_count,pass_flag
8,7.5,5,-1.18,9.47,5.69439439353385e-14,1.81450242574e-14,1.37882369488729e-13,4.7662929800068e-15,1.77356322792998e-14,3.4275532151068e-15,0,1
8,7.5,5,-1.18,9.53,5.6922835403205e-14,1.98270820395661e-14,1.39825350616394e-13,4.88562997171372e-15,1.95428459661891e-14,3.48526556752391e-15,0,1
8,7.5,5,-1.18,9.59,5.69458920207644e-14,2.02120656124474e-14,9.93013661298909e-14,4.10048444783879e-15,2.01630792908504e-14,3.97790480969034e-15,0,1
8,7.5,5,-1.18,9.65,5.69224023257434e-14,2.12049631867734e-14,3.54435496860339e-13,9.35481830030841e-15,1.9447307404483e-14,2.39978207933916e-15,0,1
8,7.5,5,-1.18,9.71,5.69410216822334e-14,2.46071857909884e-14,5.16367103875433e-13,1.45136797131334e-14,2.00947774849404e-14,2.99940563486899e-15,0,1
8,7.5,5,-1.18,9.77,5.69045350083148e-14,2.07051730793104e-14,2.15810907611846e-13,5.70965756204297e-15,2.02080291523568e-14,1.91042547166829e-15,0,1
8,7.5,5,-1.18,9.83,5.69475153743798e-14,2.17713938757278e-14,3.3164158793724e-13,1.0733841424753e-14,1.95647146212589e-14,2.66807425879471e-15,0,1
8,7.5,5,-1.18,9.89,5.69579037419133e-14,2.09056093153411e-14,2.2384915612894e-13,7.2373557701562e-15,1.97507150865453e-14,2.63222188109722e-15,0,1
8,7.5,5,-1.18,9.95,5.69605005377631e-14,2.51666289973028e-14,4.7561601921882e-13,1.42910817987089e-14,2.14743736879664e-14,2.3974199515897e-15,0,1
8,7.5,5,-1.18,10.01,5.69280320757647e-14,2.38836424429305e-14,3.87636718109235e-13,1.22365216835685e-14,2.10225759354089e-14,3.34009121161541e-15,0,1
8,7.5,5,-1.18,10.07,5.69314962606104e-14,2.37271040872435e-14,2.17681641060554e-13,7.88554365197663e-15,2.24449097551476e-14,2.77760293993272e-15,0,1
8,7.5,5,-1.18,10.13,5.69107079885344e-14,1.78317026639158e-14,9.10631969331369e-14,3.85218644192146e-15,1.78087998957386e-14,3.39504291236507e-15,0,1
8,7.5,5,-1.18,10.19,5.69314962606104e-14,2.19622721236643e-14,1.80521581008771e-13,6.52481650356932e-15,2.10273551612217e-14,1.80620945605728e-15,0,1
8,7.5,5,-1.18,10.25,5.69621234750529e-14,2.28217974186159e-14,4.16213712876611e-13,1.40811435537192e-14,1.89197156248407e-14,3.40046197311125e-15,0,1
8,7.5,5,-1.18,10.31,5.6982892989939e-14,2.21580858883847e-14,1.26158858681185e-13,4.28716880355412e-15,2.2001479897471e-14,2.56120913083862e-15,0,1
8,7.5,5,-1.18,10.37,5.69496797738855e-14,1.8471022283814e-14,1.04488443993864e-13,3.7297932753612e-15,1.83478690401683e-14,2.28224597483417e-15,0,1
8,7.5,5,-1.18,10.43,5.69251090058236e-14,1.84082115277451e-14,2.44937644235974e-13,7.24405587706817e-15,1.72924240626299e-14,2.99815278546551e-15,0,1
8,7.5,5,-1.18,10.49,5.69392899059189e-14,2.14486367181155e-14,9.87199925390341e-14,3.95825275181531e-15,2.14092054229787e-14,3.13255145417673e-15,0,1
8,7.5,5,-1.18,10.55,5.6944485076864e-14,2.27104664829612e-14,1.56732665990796e-13,4.3033602593161e-15,2.24521990264444e-14,2.45621724669373e-15,0,1
8,7.5,5,-1.18,10.61,5.6916663738282e-14,2.31237070440188e-14,3.05906235441258e-13,9.90072031817214e-15,2.15135126101329e-14,2.83291595274303e-15,0,1
8,7.5,5,-1.18,10.67,5.69392899059189e-14,2.22827256293445e-14,1.93916016950832e-13,7.78507208422914e-15,2.13906998664272e-14,3.22312394875694e-15,0,1
8,7.5,5,-1.18,10.73,5.69029104285349e-14,1.86039177749936e-14,9.05767818720588e-14,3.86216103457976e-15,1.85706572313556e-14,3.49531206825357e-15,0,1
8,7.5,5,-1.18,10.79,5.69155809210467e-14,2.0456726518098e-14,1.90268809249251e-13,6.49247010673031e-15,1.96791434958539e-14,2.60054753268422e-15,0,1
8,7.5,5,-1.18,10.85,5.69484893643371e-14,2.2218079950264e-14,2.70894418008538e-13,8.9288957128577e-15,2.07085036944108e-14,3.35331005976447e-15,0,1
8,7.5,5,-1.18,10.91,5.69461084705869e-14,2.27714796007804e-14,2.99653287211707e-13,1.02929245585615e-14,2.0519322446193e-14,2.60182679259688e-15,0,1
8,7.5,5,-1.18,10.97,5.69410216822334e-14,1.94994604986654e-14,1.29381715898306e-13,4.97932424618739e-15,1.91676260268752e-14,2.98249811112246e-15,0,1
8,7.5,5,-1.18,11.03,8.53381000121128e-14,2.64606350965729e-14,5.93505250428779e-13,1.85316368118244e-14,2.12784474162346e-14,2.75098259670055e-15,0,1
8,7.5,5,-1.18,11.09,5.69756461546746e-14,2.58659076495066e-14,4.56699927020397e-13,1.5809315611002e-14,2.21423090350607e-14,5.1460278497317e-15,0,1
8,7.5,5,-1.18,11.15,5.69553068276662e-14,2.5524652387922e-14,4.38929112405063e-13,1.4548226751197e-14,2.11386892501833e-14,2.37317160748939e-15,0,1
8,7.5,5,-1.18,11.21,5.69825685244874e-14,2.53722263055676e-14,3.88222370694819e-13,1.26530451234141e-14,2.16931328235926e-14,3.35850872880368e-15,0,1
8,7.5,5,-1.18,11.27,5.69251090058236e-14,2.18671999035505e-14,3.19842902358425e-13,1.10274656994533e-14,1.96207552156146e-14,2.17034579108361e-15,0,1
8,7.5,5,-1.18,11.33,5.69349602346793e-14,2.15248409662346e-14,1.59080664568294e-13,5.63194420504607e-15,2.11390208292522e-14,1.70915272931354e-15,0,1
8,7.5,5,-1.18,11.39,5.69825685244874e-14,1.94223255042141e-14,1.60973609684009e-13,5.71560013483155e-15,1.89184514297918e-14,1.84468457963611e-15,0,1
8,7.5,5,-1.18,11.45,8.53648888111343e-14,2.85925876086743e-14,5.02190876017811e-13,1.8873085609337e-14,2.10960641595156e-14,3.63482226016623e-15,0,1
8,7.5,5,-1.18,11.51,5.69561724789048e-14,2.35403361847856e-14,3.03502405560231e-13,1.14351965953022e-14,2.15728062118306e-14,1.73511983722979e-15,0,1
8,7.5,5,-1.18,11.57,5.6902585507013e-14,2.17840954439617e-14,2.1290361108727e-13,8.27464250035507e-15,2.01699897466024e-14,1.88166162128901e-15,0,1
8,7.5,5,-1.18,11.63,5.69579037419133e-14,2.22045156763969e-14,1.2710574864626e-13,5.64872383285358e-15,2.13716251966954e-14,2.16727521748129e-15,0,1
8,7.5,5,-1.18,11.69,5.69322540229474e-14,2.10327102052831e-14,1.48120894866345e-13,6.2849599728841e-15,2.02110657226212e-14,1.15701335601108e-15,0,1
8,7.5,5,-1.18,11.75,5.69311715022356e-14,2.50560191092891e-14,3.52775702688928e-13,1.56787923108655e-14,2.06079530885802e-14,3.96053505176562e-15,0,1
8,7.5,5,-1.18,11.81,5.69484893643371e-14,2.1600515570882e-14,1.20302283363247e-13,5.62078414613401e-15,2.12002237936453e-14,2.12729740656695e-15,0,1
8,7.5,5,-1.18,11.87,5.69355014615901e-14,2.26405774273953e-14,1.94362987806897e-13,9.74758631947256e-15,2.16673215914682e-14,4.41100788825005e-15,0,1
8,7.5,5,-1.1,8.75,5.69355014615901e-14,2.25838610622745e-14,3.80206763695676e-13,1.06351123726952e-14,2.03185615984806e-14,3.7247097385323e-15,0,1
8,7.5,5,-1.1,8.81,5.6916663738282e-14,1.95592799175297e-14,2.16977461556702e-13,5.97673500269837e-15,1.8807587101677e-14,2.25484425830198e-15,0,1
8,7.5,5,-1.1,8.87,5.69553068276662e-14,2.05439326047741e-14,1.2314970930893e-13,4.93382851817929e-15,2.04986578456805e-14,4.80120059443118e-15,0,1
8,7.5,5,-1.1,8.93,8.53475600901557e-14,2.43738730122032e-14,1.0136524695626e-13,4.26991896058854e-15,2.4306142010411e-14,3.44371812543548e-15,0,1
8,7.5,5,-1.1,8.99,5.69439439353385e-14,2.07672713917992e-14,8.10921975650084e-14,2.42608968566856e-15,2.07552724368988e-14,1.89178663434509e-15,0,1
8,7.5,5,-1.1,9.05,5.69311715022356e-14,2.07793927774238e-14,2.21361432929741e-13,6.0057372446806e-15,2.00680383194489e-14,2.67439787049176e-15,0,1
8,7.5,5,-1.1,9.11,5.69405887430926e-14,2.04047464113183e-14,2.49426372483455e-13,6.48211423347116e-15,1.93634715021437e-14,1.69878121761111e-15,0,1
8,7.5,5,-1.1,9.17,5.69111411549866e-14,1.71549278606594e-14,5.80738976223065e-14,2.47480705029145e-15,1.71549171269374e-14,2.41459643594784e-15,0,1
8,7.5,5,-1.1,9.23,5.69475153743798e-14,2.09713821719171e-14,1.64897685071874e-13,4.29344628451544e-15,2.09133816001493e-14,4.0528333120229e-15,0,1
8,7.5,5,-1.1,9.29,5.6902585507013e-14,1.68182094886185e-14,7.8240402762991e-14,3.30088955105032e-15,1.67539592699969e-14,2.79571113198189e-15,0,1
8,7.5,5,-1.1,9.35,5.69613661100721e-14,2.33524105945419e-14,2.99909853811607e-13,8.21270265102593e-15,2.20145666639847e-14,2.05321923080003e-15,0,1
8,7.5,5,-1.1,9.41,5.69353932166195e-14,2.04608042798242e-14,5.85928550210846e-14,2.21155850106066e-15,2.04606180978623e-14,1.86484362337812e-15,0,1
8,7.5,5,-1.1,9.47,5.69519523048388e-14,2.28956585512567e-14,4.51697890770327e-13,1.19843265134604e-14,2.02161211410525e-14,2.31703023554682e-15,0,1
8,7.5,5,-1.1,9.53,5.69656937743361e-14,2.20961693984658e-14,1.30293079940403e-13,4.36510456522289e-15,2.19705623411599e-14,2.75769765743944e-15,0,1
8,7.5,5,-1.1,9.59,5.69410216822334e-14,2.28717619487241e-14,1.86509009103115e-13,6.48454873815063e-15,2.19992936352386e-14,2.9196862264058e-15,0,1
8,7.5,5,-1.1,9.65,5.69322540229474e-14,2.1263058227367e-14,3.76403265896689e-13,1.04179887610304e-14,1.88957228515896e-14,2.40559989317242e-15,0,1
8,7.5,5,-1.1,9.71,5.6942212247898e-14,2.48783964462356e-14,3.42979501117133e-13,9.67620161458939e-15,2.2899980152657e-14,1.79234646108022e-15,0,1
8,7.5,5,-1.1,9.77,5.69682902150915e-14,2.4157610883669e-14,5.3106831089288e-13,1.45512189635594e-14,1.95490788670332e-14,1.98926789019089e-15,0,1
8,7.5,5,-1.1,9.83,5.69392899059189e-14,2.2186128743186e-14,2.62468369772703e-13,8.30161906207772e-15,2.10083886270547e-14,3.29140136276505e-15,0,1
8,7.5,5,-1.1,9.89,5.69505455106556e-14,2.00500329130473e-14,3.0416707080866e-13,9.93913100458765e-15,1.77523985560032e-14,2.35050913800135e-15,0,1
8,7.5,5,-1.1,9.95,5.69496797738855e-14,2.12852654319948e-14,2.07917237395343e-13,6.94496910506458e-15,2.05608767043909e-14,2.83936094681168e-15,0,1
8,7.5,5,-1.1,10.01,5.69579037419133e-14,1.90592488787336e-14,1.2320255755989e-13,4.11301874206387e-15,1.89476287939184e-14,3.34736110693549e-15,0,1
8,7.5,5,-1.1,10.07,5.69311715022356e-14,2.02078955006404e-14,7.70670730948633e-14,2.82998264151743e-15,2.01501901788191e-14,2.24437382469238e-15,0,1
8,7.5,5,-1.1,10.13,5.69345272494462e-14,2.33081087010703e-14,2.51622686284521e-13,8.57639678689725e-15,2.20700939644609e-14,1.46445595023557e-15,0,1
8,7.5,5,-1.1,10.19,5.69747807993109e-14,2.39109883226583e-14,3.57416779803224e-13,1.25440502505983e-14,2.106105135661e-14,3.25970781124147e-15,0,1
8,7.5,5,-1.1,10.25,5.69237015482437e-14,2.32210207836896e-14,1.20792265079217e-13,4.75283767736461e-15,2.29122508438597e-14,3.8944496226205e-15,0,1
8,7.5,5,-1.1,10.31,5.69303054708458e-14,2.22065914872935e-14,1.51063457746185e-13,5.51710638058542e-15,2.15991973429145e-14,2.02152709035956e-15,0,1
8,7.5,5,-1.1,10.37,5.6944485076864e-14,2.23041537595836e-14,2.68059251164312e-13,8.93142309021502e-15,2.1259138789869e-14,4.38812585728133e-15,0,1
8,7.5,5,-1.1,10.43,5.69397228549354e-14,2.20388032855834e-14,1.11561007980709e-13,3.03856070010079e-15,2.20220793897695e-14,2.87424847031714e-15,0,1
8,7.5,5,-1.1,10.49,5.69997626482717e-14,2.15704886609416e-14,1.67853972520383e-13,5.94303557234969e-15,2.12126421061885e-14,3.25690964316005e-15,0,1
8,7.5,5,-1.1,10.55,5.69240263492355e-14,1.90120795505202e-14,1.06418453077241e-13,3.63935020068514e-15,1.88015640030005e-14,1.39187494788666e-15,0,1
8,7.5,5,-1.1,10.61,5.69505455106556e-14,2.0665764997076e-14,1.52541896281986e-13,5.88198947270688e-15,2.01168297382986e-14,2.73224056585482e-15,0,1
8,7.5,5,-1.1,10.67,5.69621234750529e-14,2.00985122346098e-14,1.10905000943177e-13,3.64296903693897e-15,2.00278369648881e-14,2.73972843782485e-15,0,1
8,7.5,5,-1.1,10.73,5.69045350083148e-14,1.9385854855649e-14,2.17711083421413e-13,7.1724265765524e-15,1.81716496512137e-14,1.45799592747147e-15,0,1
8,7.5,5,-1.1,10.79,5.69363674139463e-14,2.08659648256812e-14,1.25099241203594e-13,4.63287238716593e-15,2.04802548837061e-14,2.69670035471807e-15,0,1
8,7.5,5,-1.1,10.85,5.69216715000552e-14,2.01240224768893e-14,9.91035593973693e-14,3.2866866830399e-15,2.00865169428885e-14,2.16064676946463e-15,0,1
8,7.5,5,-1.1,10.91,5.69561724789048e-14,2.01072035225441e-14,2.16831985535281e-13,7.76331284947422e-15,1.86987314198093e-14,1.73691535514639e-15,0,1
8,7.5,5,-1.1,10.97,5.6903776876856e-14,2.09660728699715e-14,2.75055821816629e-13,9.61428356680751e-15,1.85317755688658e-14,1.20496120099604e-15,0,1
8,7.5,5,-1.1,11.03,5.69496797738855e-14,2.45314817725787e-14,3.59579556995868e-13,1.27321179613418e-14,2.18572235960039e-14,3.19565712648528e-15,0,1
8,7.5,5,-1.1,11.09,5.69185315495975e-14,1.98439868421153e-14,8.18860042643345e-14,3.72736734347333e-15,1.98311313414285e-14,3.27887226602211e-15,0,1
8,7.5,5,-1.1,11.15,5.69553068276662e-14,2.32859873756033e-14,3.54595709794954e-13,1.22553857715523e-14,2.0818423690051e-14,2.97281488179174e-15,0,1
8,7.5,5,-1.1,11.21,5.69484893643371e-14,1.88435566534104e-14,8.51019804796542e-14,3.92065355051141e-15,1.87562587918811e-14,3.39803825357654e-15,0,1
8,7.5,5,-1.1,11.27,5.69405887430926e-14,1.98001261588638e-14,7.32410687763558e-14,2.8332314490218e-15,1.97626711615374e-14,1.68095345106682e-15,0,1
8,7.5,5,-1.1,11.33,5.69314962606104e-14,2.28914179050533e-14,2.02286412978293e-13,8.07280825787115e-15,2.03547633510459e-14,1.45066586836681e-15,0,1
8,7.5,5,-1.1,11.39,5.69405887430926e-14,2.09946850258963e-14,2.19723206329067e-13,8.69328719633551e-15,1.94585434019003e-14,2.09794369719971e-15,0,1
8,7.5,5,-1.1,11.45,5.6873443331582e-14,1.97809855820469e-14,7.00704664897814e-14,2.94346334802631e-15,1.97180099085028e-14,1.74354325010149e-15,0,1
8,7.5,5,-1.1,11.51,5.69107079885344e-14,1.83424690877427e-14,5.77661746430509e-14,2.5379325356394e-15,1.83063312091473e-14,2.46711882369471e-15,0,1
8,7.5,5,-1.1,11.57,5.69144980832106e-14,2.06961108290825e-14,1.25720392526464e-13,5.20778325856887e-15,2.0409409259195e-14,1.74036547122389e-15,0,1
8,7.5,5,-1.1,11.63,5.69288981417385e-14,2.18781215626784e-14,2.19270368384354e-13,9.65140149326309e-15,2.01065650963955e-14,2.14108525583307e-15,0,1
8,7.5,5,-1.1,11.69,5.69579037419133e-14,2.11782777671301e-14,1.43986296049705e-13,7.28294929871381e-15,1.93435088573239e-14,2.18795974512376e-15,0,1
8,7.5,5,-1.1,11.75,5.69439439353385e-14,2.3124440209482e-14,1.99237247397974e-13,9.5554919574931e-15,2.08686016685155e-14,1.8170649480445e-15,0,1
8,7.5,5,-1.1,11.81,5.69322540229474e-14,2.35100547249651e-14,2.28957168207826e-13,1.11493321662715e-14,2.09100292946687e-14,2.00831817849884e-15,0,1
8,7.5,5,-1.1,11.87,5.69111411549866e-14,2.28748093917774e-14,2.35172073336725e-13,1.25020155327609e-14,1.92268497392936e-14,2.16706300741873e-15,0,1
8,7.5,5,-1.02,8.75,5.69355014615901e-14,2.35022132193973e-14,4.34957213681672e-13,1.23496460093513e-14,2.05881925094092e-14,3.16328292138071e-15,0,1
8,7.5,5,-1.02,8.81,5.69240263492355e-14,2.12674646148329e-14,3.72544000382457e-13,1.0430922096283e-14,1.93831135532488e-14,3.49381075803292e-15,0,1
8,7.5,5,-1.02,8.87,5.69183962030113e-14,2.37010715801408e-14,5.49879286323456e-13,1.47198255354437e-14,1.85463595856938e-14,3.31220019528856e-15,0,1
8,7.5,5,-1.02,8.93,5.69353932166195e-14,2.4232001819422e-14,4.17953775975455e-13,1.15453352541551e-14,2.21934151737344e-14,3.81540635437658e-15,0,1
8,7.5,5,-1.02,8.99,5.69353932166195e-14,2.19553130227273e-14,1.54216012691948e-13,4.49212622571956e-15,2.14727510352598e-14,1.59188047991116e-15,0,1
8,7.5,5,-1.02,9.05,1.13628289280678e-13,2.55468917761622e-14,6.50003411149135e-13,1.74174918582003e-14,2.01206642246444e-14,5.28929247835964e-15,0,1
8,7.5,5,-1.02,9.11,5.69397228549354e-14,2.03781532420197e-14,6.07932014370064e-14,2.3513646244996e-15,2.03779350163167e-14,2.27099285931406e-15,0,1
8,7.5,5,-1.02,9.17,5.69059429399417e-14,2.0782538801775e-14,3.07391865909579e-13,7.90053630047242e-15,1.92120234582589e-14,1.35607124490565e-15,0,1
8,7.5,5,-1.02,9.23,5.69349602346793e-14,2.61831352656942e-14,6.42677950609198e-13,1.6987466103714e-14,2.03634155425467e-14,2.17826183915937e-15,0,1
8,7.5,5,-1.02,9.29,5.69159057683804e-14,1.90810241055242e-14,7.3176415767925e-14,2.42437983928969e-15,1.89412883228059e-14,1.44628124378796e-15,0,1
8,7.5,5,-1.02,9.35,5.69363674139463e-14,2.16496526799861e-14,2.75335310107039e-13,8.39157149839068e-15,2.03759127140378e-14,4.13970633912044e-15,0,1
8,7.5,5,-1.02,9.41,5.69159057683804e-14,2.071525409277e-14,9.54981575690228e-14,3.89860577081874e-15,2.06240771007261e-14,2.91068341791345e-15,0,1
8,7.5,5,-1.02,9.47,5.69329035254946e-14,2.16599997473094e-14,7.24450937085141e-14,2.41855615810308e-15,2.16299154184687e-14,2.15815308862668e-15,0,1
8,7.5,5,-1.02,9.53,5.69355014615901e-14,2.17567686666403e-14,8.27583209286861e-14,3.11183750843047e-15,2.16922797300846e-14,2.70360894333209e-15,0,1
8,7.5,5,-1.02,9.59,5.69042100960693e-14,1.78614488565017e-14,4.67138788698565e-14,2.09834387053431e-15,1.78572210908403e-14,2.02597049610976e-15,0,1
8,7.5,5,-1.02,9.65,5.6916663738282e-14,2.06259319205349e-14,6.04432833066622e-14,2.31454237314796e-15,2.06258453606044e-14,2.20827658066377e-15,0,1
8,7.5,5,-1.02,9.71,5.69353932166195e-14,1.85329260550315e-14,6.49342863085928e-14,2.72818691781272e-15,1.84882892537456e-14,2.36372970553798e-15,0,1
8,7.5,5,-1.02,9.77,5.68765857711972e-14,1.9475889516561e-14,1.14571573537582e-13,4.40585409733462e-15,1.93357883052185e-14,3.58860778095353e-15,0,1
8,7.5,5,-1.02,9.83,5.69288981417385e-14,1.90266287994548e-14,9.23580114119039e-14,3.7686655886557e-15,1.88250626131644e-14,2.86390832037409e-15,0,1
8,7.5,5,-1.02,9.89,5.69353932166195e-14,1.82150822269243e-14,7.66925479386874e-14,2.80102068003999e-15,1.81871737239543e-14,2.15621224488091e-15,0,1
8,7.5,5,-1.02,9.95,5.69392899059189e-14,2.21385059057035e-14,2.29612588676309e-13,7.96506555738456e-15,2.07491290782597e-14,3.29140088695983e-15,0,1
8,7.5,5,-1.02,10.01,5.69355014615901e-14,2.07152005059188e-14,1.71894078042143e-13,6.29885800645424e-15,2.0078914013514e-14,2.32026941857747e-15,0,1
8,7.5,5,-1.02,10.07,5.6944485076864e-14,2.18082656739812e-14,1.64128066434377e-13,6.4307316377816e-15,2.09612795608633e-14,2.40207413841727e-15,0,1
8,7.5,5,-1.02,10.13,5.69029104285349e-14,2.15261106298427e-14,2.50466314355435e-13,9.67967746867774e-15,1.97349203521975e-14,2.313462728095e-15,0,1
8,7.5,5,-1.02,10.19,5.69173134187351e-14,2.20638023265698e-14,2.14080480218597e-13,7.43527584497664e-15,2.10014071027311e-14,2.70408195034238e-15,0,1
8,7.5,5,-1.02,10.25,5.69519523048388e-14,2.18762404574766e-14,2.00942393321413e-13,7.86990530038733e-15,2.05223967024688e-14,2.07128742122966e-15,0,1
8,7.5,5,-1.02,10.31,5.69475153743798e-14,2.0749159089008e-14,1.06640605820044e-13,4.17350013231609e-15,2.04663690204108e-14,2.69897244910917e-15,0,1
8,7.5,5,-1.02,10.37,5.6916663738282e-14,1.92672087447976e-14,1.50110035962733e-13,5.9323986402023e-15,1.80972464895644e-14,2.03463677053133e-15,0,1
8,7.5,5,-1.02,10.43,5.69410216822334e-14,2.28201141167404e-14,1.66485485150644e-13,6.67742986290279e-15,2.22083166860883e-14,2.68262475335072e-15,0,1
8,7.5,5,-1.02,10.49,5.6944485076864e-14,2.40039279094373e-14,3.0677019175475e-13,1.1748196283289e-14,2.15005590755863e-14,4.4752949520029e-15,0,1
8,7.5,5,-1.02,10.55,5.69678574831835e-14,2.13550314546605e-14,1.01687702037351e-13,4.96026531942119e-15,2.12275915276762e-14,3.92059271697786e-15,0,1
8,7.5,5,-1.02,10.61,5.69202368890091e-14,2.05685818253944e-14,8.30197430068052e-14,3.17944757068211e-15,2.05684030733543e-14,3.13374370855184e-15,0,1
8,7.5,5,-1.02,10.67,5.69314962606104e-14,2.11970064653576e-14,1.59319131624603e-13,6.55423035065559e-15,2.0512710999938e-14,2.97582865175509e-15,0,1
8,7.5,5,-1.02,10.73,5.69349602346793e-14,2.14796848237765e-14,1.1954849360697e-13,4.96381818022064e-15,2.10470995715546e-14,2.66912061254945e-15,0,1
8,7.5,5,-1.02,10.79,5.69505455106556e-14,2.57379627492056e-14,3.48964290199537e-13,1.32287892480483e-14,2.30334453821968e-14,3.60708807360155e-15,0,1
8,7.5,5,-1.02,10.85,5.69067010425434e-14,2.23968967987577e-14,1.51241555212232e-13,5.35599283015822e-15,2.1880114077552e-14,1.81094999184895e-15,0,1
8,7.5,5,-1.02,10.91,5.69496797738855e-14,2.30225705500297e-14,1.2338968948322e-13,5.64636449968916e-15,2.22409676014625e-14,1.6739785946078e-15,0,1
8,7.5,5,-1.02,10.97,5.69202368890091e-14,1.94582132801348e-14,5.48661390506329e-14,2.89600297781049e-15,1.93562469023335e-14,1.78307868085103e-15,0,1
8,7.5,5,-1.02,11.03,5.69397228549354e-14,2.29739062058417e-14,1.20961944718326e-13,5.17761730709995e-15,2.26768322160874e-14,2.6600648178764e-15,0,1
8,7.5,5,-1.02,11.09,5.69345272494462e-14,2.18514362728953e-14,3.04773348355731e-13,1.11671720762235e-14,1.93648653369209e-14,3.86923846930233e-15,0,1
8,7.5,5,-1.02,11.15,5.69202368890091e-14,2.17798955712727e-14,1.9116273845459e-13,8.8892915932923e-15,2.0607642805859e-14,4.42510903761976e-15,0,1
8,7.5,5,-1.02,11.21,5.69475153743798e-14,2.11605559360942e-14,2.05513047920401e-13,9.41402089109083e-15,1.97182067246004e-14,3.85142226248487e-15,0,1
8,7.5,5,-1.02,11.27,5.69349602346793e-14,1.84844248865069e-14,4.97697020524935e-14,2.39490214448054e-15,1.84609247818738e-14,1.76720738717015e-15,0,1
8,7.5,5,-1.02,11.33,5.69656937743361e-14,2.22929236322603e-14,2.13222024401086e-13,9.01608198130527e-15,2.08647139081818e-14,4.19129586876093e-15,0,1
8,7.5,5,-1.02,11.39,5.69288981417385e-14,2.087939406009e-14,9.71165330045426e-14,5.02329973566326e-15,2.03274928797194e-14,2.07875467726249e-15,0,1
8,7.5,5,-1.02,11.45,8.53599071641592e-14,2.49121661860013e-14,3.70816351671908e-13,1.63397666375959e-14,2.09549730525346e-14,6.16742490456703e-15,0,1
8,7.5,5,-1.02,11.51,5.69224023257434e-14,2.10968056581862e-14,8.77455550723629e-14,4.20090599968882e-15,2.10639835642963e-14,1.76341664084412e-15,0,1
8,7.5,5,-1.02,11.57,5.69484893643371e-14,2.28269547473783e-14,9.3794332531474e-14,5.64242532881214e-15,2.26503439683569e-14,4.53138768536957e-15,0,1
8,7.5,5,-1.02,11.63,5.69458920207644e-14,1.96315208413169e-14,1.62264630876731e-13,7.7351082555773e-15,1.9444574919481e-14,4.43565160877859e-15,0,1
8,7.5,5,-1.02,11.69,5.69405887430926e-14,2.14259996022247e-14,2.14225983536399e-13,1.11735581341979e-14,1.89842748075234e-14,3.40149990513391e-15,0,1
