route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,lambda2_over_noise_array
proto6_array_root_music,9,0.311111,12.844444,13.155556,12,200,0,0,1.000000,0.000000,0.000000,0.151097,200,2.000000,18.000000,20.000000,1.340795
proto6_array_root_music,9,0.311111,12.844444,13.155556,14,200,22,7,1.000000,0.110000,0.035000,0.117192,200,2.000000,18.000000,20.000000,1.634400
proto6_array_root_music,9,0.311111,12.844444,13.155556,16,200,105,53,1.000000,0.525000,0.265000,0.086258,200,2.000000,18.000000,20.000000,2.087520
proto6_array_root_music,9,0.311111,12.844444,13.155556,18,200,180,154,1.000000,0.900000,0.770000,0.054900,200,2.000000,18.000000,20.000000,2.824195
proto6_array_root_music,9,0.311111,12.844444,13.155556,20,200,197,187,1.000000,0.985000,0.935000,0.039723,200,2.000000,18.000000,20.000000,3.961769
proto6_array_root_music,9,0.311111,12.844444,13.155556,22,200,200,198,1.000000,1.000000,0.990000,0.026740,200,2.000000,18.000000,20.000000,5.820585
proto6_array_root_music,9,0.311111,12.844444,13.155556,24,200,200,200,1.000000,1.000000,1.000000,0.021600,200,2.000000,18.000000,20.000000,8.674540
proto6_array_root_music,9,0.311111,12.844444,13.155556,26,200,200,200,1.000000,1.000000,1.000000,0.014433,200,2.000000,18.000000,20.000000,13.237108
proto6_array_root_music,9,0.311111,12.844444,13.155556,28,200,200,200,1.000000,1.000000,1.000000,0.012633,200,2.000000,18.000000,20.000000,20.500093
proto6_array_root_music,9,0.311111,12.844444,13.155556,30,200,200,200,1.000000,1.000000,1.000000,0.009412,200,2.000000,18.000000,20.000000,32.017562
proto6_array_root_music,10,0.280000,12.860000,13.140000,-4,169,0,0,0.845000,0.000000,0.000000,27.499208,169,1.690000,22.000000,24.000000,1.050655
proto6_array_root_music,10,0.280000,12.860000,13.140000,-2,175,0,0,0.875000,0.000000,0.000000,29.581397,175,1.750000,22.000000,24.000000,1.053678
proto6_array_root_music,10,0.280000,12.860000,13.140000,0,172,0,0,0.860000,0.000000,0.000000,28.681473,172,1.720000,22.000000,24.000000,1.053148
proto6_array_root_music,10,0.280000,12.860000,13.140000,2,166,0,0,0.830000,0.000000,0.000000,28.418668,166,1.660000,22.000000,24.000000,1.051196
proto6_array_root_music,10,0.280000,12.860000,13.140000,4,176,0,0,0.880000,0.000000,0.000000,29.322854,176,1.760000,22.000000,24.000000,1.051970
proto6_array_root_music,10,0.280000,12.860000,13.140000,6,183,0,0,0.915000,0.000000,0.000000,25.848646,183,1.830000,22.000000,24.000000,1.052460
proto6_array_root_music,10,0.280000,12.860000,13.140000,8,183,0,0,0.915000,0.000000,0.000000,22.506275,183,1.830000,22.000000,24.000000,1.058388
proto6_array_root_music,10,0.280000,12.860000,13.140000,10,194,0,0,0.970000,0.000000,0.000000,12.009833,194,1.940000,22.000000,24.000000,1.091113
proto6_array_root_music,10,0.280000,12.860000,13.140000,12,200,0,0,1.000000,0.000000,0.000000,3.563745,200,2.000000,22.000000,24.000000,1.186300
proto6_array_root_music,10,0.280000,12.860000,13.140000,14,200,0,0,1.000000,0.000000,0.000000,0.150960,200,2.000000,22.000000,24.000000,1.366602
proto6_array_root_music,10,0.280000,12.860000,13.140000,16,200,31,1,1.000000,0.155000,0.005000,0.111989,200,2.000000,22.000000,24.000000,1.663256
proto6_array_root_music,10,0.280000,12.860000,13.140000,18,200,122,40,1.000000,0.610000,0.200000,0.081707,200,2.000000,22.000000,24.000000,2.128450
proto6_array_root_music,10,0.280000,12.860000,13.140000,20,200,178,118,1.000000,0.890000,0.590000,0.058479,200,2.000000,22.000000,24.000000,2.865857
proto6_array_root_music,10,0.280000,12.860000,13.140000,22,200,199,176,1.000000,0.995000,0.880000,0.039438,200,2.000000,22.000000,24.000000,4.058584
proto6_array_root_music,10,0.280000,12.860000,13.140000,24,200,200,199,1.000000,1.000000,0.995000,0.027276,200,2.000000,22.000000,24.000000,5.936244
proto6_array_root_music,10,0.280000,12.860000,13.140000,26,200,200,200,1.000000,1.000000,1.000000,0.020348,200,2.000000,22.000000,24.000000,8.910783
proto6_array_root_music,10,0.280000,12.860000,13.140000,28,200,200,200,1.000000,1.000000,1.000000,0.015191,200,2.000000,22.000000,24.000000,13.654493
proto6_array_root_music,10,0.280000,12.860000,13.140000,30,200,200,200,1.000000,1.000000,1.000000,0.012995,200,2.000000,22.000000,24.000000,21.149034
